Technology	Year	Nameplate Capacity [kg/yr]	Production?	Lifetime [yr]	Scaling Exponent	Capital Cost [$]	Capital Cost [$/km]	Fixed Operating Cost [$/yr]	Fixed Operating Cost [$/km/yr]	Variable Operating Cost [$/kg]	Variable Operating Cost [$/km/kg]	Maximum Utilization [kg/kg]	Storage Technology	Storage [kg]
LH2 Pipeline Compressor	2015	45905154.05	No	15	0.797746959	5202333.742	0	437219.9074	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	50495669.45	No	15	0.799427936	5613310.921	0	471147.5551	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	55545236.4	No	15	0.800961925	6057725.187	0	507812.4472	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	61099760.04	No	15	0.802354629	6538280.255	0	547435.3646	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	67209736.04	No	15	0.803611338	7057894.213	0	590254.5799	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	73930709.64	No	15	0.804736952	7619715.842	0	636527.1901	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	81323780.61	No	15	0.805736	8227142.11	0	686530.5426	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	89456158.67	No	15	0.80661265	8883836.878	0	740563.7623	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	98401774.54	No	15	0.807525384	9593750.926	0	798949.3841	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	113162040.7	No	15	0.808391742	10739980.33	0	893169.1771	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	130136346.8	No	15	0.809091273	12024613.3	0	998704.3569	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	156163616.2	No	15	0.809528942	13935930.57	0	1155626.194	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	187396339.4	No	15	0.809597264	16152341.36	0	1337482.185	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	224875607.3	No	15	0.809309538	18721489.75	0	1548160.929	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	269850728.8	No	15	0.808676922	21698141.75	0	1792132.072	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	323820874.5	No	15	0.807708887	25145170.71	0	2074526.697	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	388585049.4	No	15	0.806413649	29134662.03	0	2401227.439	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	466302059.3	No	15	0.804798581	33749148.67	0	2778969.273	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	559562471.2	No	15	0.8028706	39082989.55	0	3215451.959	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	671474965.4	No	15	1	45243903.88	0	3719465.2	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2015	1054051.971	No	30	0.711604088	1236285.796	0	271886.4321	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2015	1830268.069	No	30	0.71520368	1830866.614	0	336249.4228	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2015	3211772.559	No	30	0.720976742	2737353.954	0	424019.3172	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2015	10036819.66	No	30	0.728572592	6224540.01	0	715986.0279	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2015	31609017.36	No	30	0.735090437	14357967.47	0	1311976.506	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2015	99788337.69	No	30	0.739379647	33427252.37	0	2593812.644	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2015	315268823.3	No	30	0.841595091	78252039.8	0	5449038.615	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2015	996293619.9	No	30	0.764105428	206084845.1	0	13429498.76	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2020	1054051.971	No	30	0.710491598	1097566.907	0	265729.2794	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2020	1830268.069	No	30	0.714004481	1624434.552	0	326025.5994	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2020	3211772.559	No	30	0.719684099	2427077.197	0	407380.9692	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2020	10036819.66	No	30	0.727297864	5510870.794	0	673620.5552	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2020	31609017.36	No	30	0.734116508	12693191.81	0	1207383.534	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2020	99788337.69	No	30	0.739122097	29518365.48	0	2340169.905	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2020	315268823.3	No	30	0.834214176	69081000.74	0	4842809.653	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2020	996293619.9	No	30	0.764393072	180393431.1	0	11713183.57	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2025	1054051.971	No	30	0.709056205	958848.0178	0	253417.0028	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2025	1830268.069	No	30	0.712454926	1418002.489	0	308764.4683	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2025	3211772.559	No	30	0.718009681	2116800.44	0	382708.1833	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2025	10036819.66	No	30	0.725641076	4797201.579	0	620966.0694	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2025	31609017.36	No	30	0.732846907	11028416.14	0	1090323.517	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2025	99788337.69	No	30	0.738785811	25609478.59	0	2073372.275	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2025	315268823.3	No	30	0.824478129	59909961.68	0	4227980.272	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2025	996293619.9	No	30	0.748818134	154702017.2	0	10008870.5	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2030	1054051.971	No	30	0.708510224	914889.5272	0	250490.6233	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2030	1830268.069	No	30	0.711864844	1352586.439	0	304409.6283	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2030	3211772.559	No	30	0.717370824	2018477.148	0	376162.6613	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2030	10036819.66	No	30	0.72500728	4571047.652	0	605910.6795	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2030	31609017.36	No	30	0.732360099	10500867.04	0	1055203.82	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2030	99788337.69	No	30	0.738656702	24370795.32	0	1990911.36	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2030	315268823.3	No	30	0.820710043	57003760.26	0	4034510.291	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2030	996293619.9	No	30	1	146560690.6	0	9466890.761	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2015	1099582.584	No	30	0.786555561	18445113.49	0	929700.136	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2015	1954813.483	No	30	0.789628533	29001726.18	0	1301916.52	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2015	3475223.97	No	30	0.792567071	45680855.7	0	1865483.52	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2015	10983423.9	No	30	0.795083605	113716515.8	0	4057187.867	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2015	34713043.45	No	30	0.918648805	283903344.6	0	9354378.976	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2015	109710359.6	No	30	0.958537355	817089808.2	0	25535604.14	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2015	346738914.1	No	30	0.978733598	2462088037	0	74981851.44	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2015	1095866198	No	30	1	7593299586	0	228634796.7	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2020	1099582.584	No	30	0.786677786	18440389.86	0	932499.8463	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2020	1954813.483	No	30	0.789715782	28996338.15	0	1305089.662	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2020	3475223.97	No	30	0.792621145	45674661.77	0	1869057.081	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2020	10983423.9	No	30	0.795109745	113708172	0	4061514.373	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2020	34713043.45	No	30	0.918658624	283891053.2	0	9360042.281	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2020	109710359.6	No	30	0.958540048	817063664.4	0	25540697.5	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2020	346738914.1	No	30	0.978731133	2462016890	0	74985534.21	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2020	1095866198	No	30	1	7593058623	0	228631904.4	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2025	1099582.584	No	30	0.786800065	18435666.22	0	935298.0004	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2025	1954813.483	No	30	0.789803059	28990950.12	0	1308261.534	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2025	3475223.97	No	30	0.79267523	45668467.85	0	1872629.604	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2025	10983423.9	No	30	0.795135889	113699828.2	0	4065840.199	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2025	34713043.45	No	30	0.918668443	283878761.8	0	9365705.061	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2025	109710359.6	No	30	0.958542742	817037520.6	0	25545790.48	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2025	346738914.1	No	30	0.978728668	2461945744	0	74989216.64	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2025	1095866198	No	30	1	7592817661	0	228629011.7	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2030	1099582.584	No	30	0.786849131	18433853.67	0	936731.7183	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2030	1954813.483	No	30	0.789837426	28988918.17	0	1309897.129	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2030	3475223.97	No	30	0.792696012	45666169.96	0	1874485.819	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2030	10983423.9	No	30	0.795145326	113696826.2	0	4068135.409	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2030	34713043.45	No	30	0.91867233	283874349.2	0	9368734.647	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2030	109710359.6	No	30	0.958543664	817028474.5	0	25548851.75	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2030	346738914.1	No	30	0.978727548	2461921098	0	74992319.83	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2030	1095866198	No	30	1	7592731870	0	228631303.5	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2015	1099582.584	No	30	0.55429916	28661183.91	0	1509642.982	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2015	1954813.483	No	30	0.623999616	39427659.68	0	1935041.129	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2015	3475223.97	No	30	0.69843099	56457864.44	0	2563014.06	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2015	10983423.9	No	30	0.756981632	126115593.6	0	4937427.846	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2015	34713043.45	No	30	0.901249888	301352017.4	0	10553362.25	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2015	109710359.6	No	30	0.95598122	850116004.7	0	27409138.96	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2015	346738914.1	No	30	0.978429213	2554080233	0	78762982.73	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2015	1095866198	No	30	1	7874253184	0	237769906.5	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2020	1099582.584	No	30	0.569677254	27706194.49	0	1483603.102	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2020	1954813.483	No	30	0.636168627	38452660.31	0	1908132.889	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2020	3475223.97	No	30	0.705992203	55448601.92	0	2534933.369	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2020	10983423.9	No	30	0.760255671	124943508.1	0	4904564.184	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2020	34713043.45	No	30	0.902740709	299678252.8	0	10506322.38	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2020	109710359.6	No	30	0.95618476	846845848	0	27317159.37	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2020	346738914.1	No	30	0.978484204	2544851388	0	78503347.2	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2020	1095866198	No	30	1	7846297067	0	236983346.7	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2025	1099582.584	No	30	0.586003713	26751205.08	0	1455890.72	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2025	1954813.483	No	30	0.648879496	37477660.94	0	1880162.593	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2025	3475223.97	No	30	0.713764894	54439339.41	0	2506206.998	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2025	10983423.9	No	30	0.76357908	123771422.6	0	4871456.177	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2025	34713043.45	No	30	0.90424568	298004488.2	0	10459153.21	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2025	109710359.6	No	30	0.956389829	843575691.3	0	27225075.86	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2025	346738914.1	No	30	0.978539592	2535622544	0	78243530.61	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2025	1095866198	No	30	1	7818340950	0	236196376.5	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2030	1099582.584	No	30	0.592328621	26396728.04	0	1445914.724	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2030	1954813.483	No	30	0.653745523	37115872.75	0	1869980.839	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2030	3475223.97	No	30	0.716705671	54064968.77	0	2495671.139	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2030	10983423.9	No	30	0.764824033	123336937.5	0	4859228.524	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2030	34713043.45	No	30	0.904807902	297384106.3	0	10441693.89	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2030	109710359.6	No	30	0.956466009	842364349.6	0	27190985.24	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2030	346738914.1	No	30	0.978560427	2532203458	0	78147307.76	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2030	1095866198	No	30	1	7807985737	0	235904951.2	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2015	54750	No	20	0.027445831	3255493.536	0	386495.941	0	0	0	0.8	No Storage	0.00E+00
LH2 Station (gas dispensing)	2015	182500	No	20	0	3364865.264	0	411491.0923	0	0	0	0.8	No Storage	0.00E+00
LH2 Station (gas dispensing)	2015	365000	No	20	1	2192347.581	0	344742.7982	0	0	0	0.8	No Storage	0.00E+00
LH2 Station (gas dispensing)	2015	547500	No	20	0.812323996	3881142.914	0	471549.1743	0	0	0	0.8	No Storage	0.00E+00
LH2 Station (gas dispensing)	2015	730000	No	20	0.846191844	4902869.894	0	592948.2546	0	0	0	0.8	No Storage	0.00E+00
LH2 Station (gas dispensing)	2015	1095000	No	20	1	6909670.789	0	839221.562	0	0	0	0.8	No Storage	0.00E+00
LH2 Station (gas dispensing)	2015	1460000	No	20	0.116171347	9604302.513	0	1007651.609	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2015	2044000	No	20	0.468213707	9987153.424	0	1079256.835	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2015	2774000	No	20	0.381841855	11522290.73	0	1222356.712	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2015	3832500	No	20	0.906683532	13035873.86	0	1364948.867	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2015	5288850	No	20	0.373333596	17456863.4	0	1782999.545	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2015	8030000	No	20	1	20401958.73	0	2060040.788	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2020	54750	No	20	0.031138331	2565534.979	0	346269.1072	0	0	0	0.8	No Storage	0.00E+00
LH2 Station (gas dispensing)	2020	182500	No	20	0.145264391	2663541.77	0	371364.229	0	0	0	0.8	No Storage	0.00E+00
LH2 Station (gas dispensing)	2020	365000	No	20	0.119408627	2945699.568	0	412967.3621	0	0	0	0.8	No Storage	0.00E+00
LH2 Station (gas dispensing)	2020	547500	No	20	0.762252184	3091827.577	0	427064.3596	0	0	0	0.8	No Storage	0.00E+00
LH2 Station (gas dispensing)	2020	730000	No	20	0.847595555	3849905.695	0	530300.3781	0	0	0	0.8	No Storage	0.00E+00
LH2 Station (gas dispensing)	2020	1095000	No	20	1	5428805.22	0	759650.0239	0	0	0	0.8	No Storage	0.00E+00
LH2 Station (gas dispensing)	2020	1460000	No	20	0.090413756	7535427.939	0	865357.9364	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2020	2044000	No	20	0.457006987	7768191.185	0	922162.8415	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2020	2774000	No	20	0.393898958	8931629.83	0	1035492.351	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2020	3832500	No	20	0.880434908	10144357.83	0	1150470.214	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2020	5288850	No	20	0.364015693	13470353.43	0	1480629.371	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2020	8030000	No	20	1	15681759.9	0	1698594.503	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2025	54750	No	20	0.037508796	1875576.422	0	283620.8271	0	0	0	0.8	No Storage	0.00E+00
LH2 Station (gas dispensing)	2025	182500	No	20	0.914669872	1962218.277	0	307203.7695	0	0	0	0.8	No Storage	0.00E+00
LH2 Station (gas dispensing)	2025	365000	No	20	0	3699051.555	0	455495.19	0	0	0	0.8	No Storage	0.00E+00
LH2 Station (gas dispensing)	2025	547500	No	20	0.676182878	2302512.241	0	356327.9709	0	0	0	0.8	No Storage	0.00E+00
LH2 Station (gas dispensing)	2025	730000	No	20	0.850054249	2796941.496	0	432262.9705	0	0	0	0.8	No Storage	0.00E+00
LH2 Station (gas dispensing)	2025	1095000	No	20	1	3947939.65	0	625365.184	0	0	0	0.8	No Storage	0.00E+00
LH2 Station (gas dispensing)	2025	1460000	No	20	0.044611911	5466553.364	0	682009.9124	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2025	2044000	No	20	0.4367407	5549228.945	0	717824.4698	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2025	2774000	No	20	0.41568859	6340968.928	0	797596.2588	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2025	3832500	No	20	0.832691828	7252841.801	0	885663.3551	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2025	5288850	No	20	0.346768908	9483843.459	0	1116227.654	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2025	8030000	No	20	1	10961561.07	0	1267819.097	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2030	54750	No	20	0.039744799	1681450.735	0	269278.3385	0	0	0	0.8	No Storage	0.00E+00
LH2 Station (gas dispensing)	2030	182500	No	20	0.164328397	1763867.093	0	292598.7505	0	0	0	0.8	No Storage	0.00E+00
LH2 Station (gas dispensing)	2030	365000	No	20	0.120302218	1976667.559	0	329061.1371	0	0	0	0.8	No Storage	0.00E+00
LH2 Station (gas dispensing)	2030	547500	No	20	0.651005927	2075476.42	0	339940.773	0	0	0	0.8	No Storage	0.00E+00
LH2 Station (gas dispensing)	2030	730000	No	20	0.844775233	2502958.574	0	410025.5632	0	0	0	0.8	No Storage	0.00E+00
LH2 Station (gas dispensing)	2030	1095000	No	20	1	3525422.696	0	595141.9468	0	0	0	0.8	No Storage	0.00E+00
LH2 Station (gas dispensing)	2030	1460000	No	20	0.031448757	4877562.764	0	636290.1032	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2030	2044000	No	20	0.429370098	4929449.384	0	667910.296	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2030	2774000	No	20	0.427641203	5620097.676	0	739119.8062	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2030	3832500	No	20	0.814594126	6453187.734	0	820010.676	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2030	5288850	No	20	0.33984167	8389169.741	0	1025401.049	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2030	8030000	No	20	1	9668313.592	0	1160092.2	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2015	1099582.584	No	30	0.55429916	28661183.91	0	1509642.982	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2015	1954813.483	No	30	0.623999616	39427659.68	0	1935041.129	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2015	3475223.97	No	30	0.69843099	56457864.44	0	2563014.06	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2015	10983423.9	No	30	0.756981632	126115593.6	0	4937427.846	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2015	34713043.45	No	30	0.901249888	301352017.4	0	10553362.25	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2015	109710359.6	No	30	0.95598122	850116004.7	0	27409138.96	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2015	346738914.1	No	30	0.978429213	2554080233	0	78762982.73	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2015	1095866198	No	30	1	7874253184	0	237769906.5	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2020	1099582.584	No	30	0.569677254	27706194.49	0	1483603.102	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2020	1954813.483	No	30	0.636168627	38452660.31	0	1908132.889	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2020	3475223.97	No	30	0.705992203	55448601.92	0	2534933.369	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2020	10983423.9	No	30	0.760255671	124943508.1	0	4904564.184	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2020	34713043.45	No	30	0.902740709	299678252.8	0	10506322.38	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2020	109710359.6	No	30	0.95618476	846845848	0	27317159.37	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2020	346738914.1	No	30	0.978484204	2544851388	0	78503347.2	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2020	1095866198	No	30	1	7846297067	0	236983346.7	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2025	1099582.584	No	30	0.586003713	26751205.08	0	1455890.72	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2025	1954813.483	No	30	0.648879496	37477660.94	0	1880162.593	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2025	3475223.97	No	30	0.713764894	54439339.41	0	2506206.998	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2025	10983423.9	No	30	0.76357908	123771422.6	0	4871456.177	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2025	34713043.45	No	30	0.90424568	298004488.2	0	10459153.21	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2025	109710359.6	No	30	0.956389829	843575691.3	0	27225075.86	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2025	346738914.1	No	30	0.978539592	2535622544	0	78243530.61	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2025	1095866198	No	30	1	7818340950	0	236196376.5	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2030	1099582.584	No	30	0.592328621	26396728.04	0	1445914.724	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2030	1954813.483	No	30	0.653745523	37115872.75	0	1869980.839	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2030	3475223.97	No	30	0.716705671	54064968.77	0	2495671.139	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2030	10983423.9	No	30	0.764824033	123336937.5	0	4859228.524	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2030	34713043.45	No	30	0.904807902	297384106.3	0	10441693.89	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2030	109710359.6	No	30	0.956466009	842364349.6	0	27190985.24	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2030	346738914.1	No	30	0.978560427	2532203458	0	78147307.76	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2030	1095866198	No	30	1	7807985737	0	235904951.2	0	0	0	1	No Storage	0.00E+00
GH2 1000bar Pipeline (distribution)	2015	365000	No	50	0.385580728	0	2032005.328	0	123008.8678	0	0	1	No Storage	0.00E+00
