Infrastucture_ID	Network_ID	Technology	Production	Year	Lifetime	Nameplate_Capacity	Maximum_Utilization	Length	Capital_Cost	Fixed_Operating_Cost	Variable_Operating_Cost	Storage_Technology	Storage_Capacity		tons/day
INFR_TAZ_3645_PipelineNodalStorage_3_2035	TAZ_3645	GH2 Pipeline Nodal Storage	No	2035	15	2.88E+06	1	0	0	0	0	GH2 Pipeline Salt Cavern Storage	0		
INFR_TAZ_434_link_1313_GH2truck_3_2035	link_1313	GH2 Truck Link	No	2035	30	3.75E+06	1	54	160482.3423	13530.86167	0	No Storage	0		
INFR_TAZ_2904_link_594_GH2truck_3_2035	link_594	GH2 Truck Link	No	2035	30	2412.623	1	43	82.13786914	6.925348478	0	No Storage	0		
INFR_TAZ_3301_link_403_GH2truck_3_2035	link_403	GH2 Truck Link	No	2035	30	24201.4711	1	51	977.2314929	82.3940127	0	No Storage	0		
INFR_TAZ_1179_GH2truck_4_2035	TAZ_1179	GH2 Truck Station (700bar)	No	2035	20	5693.8819	1	0	1.41E+08	1.73E+07	0	No Storage	0		
INFR_TAZ_1179_link_801_GH2truck_3_2035	link_801	GH2 Truck Link	No	2035	30	26744.6601	1	3	63.52487954	5.356018271	0	No Storage	0		
INFR_TAZ_3029_link_1344_GH2truck_3_2035	link_1344	GH2 Truck Link	No	2035	30	6.31E+06	1	57	284782.962	24011.10807	0	No Storage	0		
INFR_TAZ_3029_link_1348_GH2truck_3_2035	link_1348	GH2 Truck Link	No	2035	30	648380.9158	1	48	24640.92311	2077.567645	0	No Storage	0		
INFR_TAZ_2566_link_709_GH2truck_3_2035	link_709	GH2 Truck Link	No	2035	30	873289.8571	1	31	21434.11826	1807.190031	0	No Storage	0		
INFR_TAZ_2566_link_710_GH2truck_3_2035	link_710	GH2 Truck Link	No	2035	30	1.14E+06	1	21	18961.85516	1598.744357	0	No Storage	0		
INFR_TAZ_2566_link_712_GH2truck_3_2035	link_712	GH2 Truck Link	No	2035	30	134296.377	1	31	3296.184427	277.9135379	0	No Storage	0		
INFR_TAZ_2574_link_558_GH2truck_3_2035	link_558	GH2 Truck Link	No	2035	30	134296.377	1	5	531.6426495	44.82476418	0	No Storage	0		
INFR_TAZ_262_link_1306_GH2truck_3_2035	link_1306	GH2 Truck Link	No	2035	30	4.30E+06	1	31	105566.6497	8900.715891	0	No Storage	0		
INFR_TAZ_1237_link_984_GH2truck_3_2035	link_984	GH2 Truck Link	No	2035	30	32438.542	1	14	359.5628998	30.31608206	0	No Storage	0		
INFR_TAZ_1237_link_988_GH2truck_3_2035	link_988	GH2 Truck Link	No	2035	30	170068.2803	1	17	2289.063046	192.9993978	0	No Storage	0		
INFR_TAZ_6609_link_124_GH2truck_3_2035	link_124	GH2 Truck Link	No	2035	30	23571.938	1	11	205.2926912	17.30898843	0	No Storage	0		
INFR_TAZ_3018_link_612_GH2truck_3_2035	link_612	GH2 Truck Link	No	2035	30	14989.87724	1	32	379.7812917	32.02076969	0	No Storage	0		
INFR_TAZ_3018_link_613_GH2truck_3_2035	link_613	GH2 Truck Link	No	2035	30	551868.1367	1	67	50247.49424	4545.550678	0	No Storage	0		
INFR_TAZ_3307_link_528_GH2truck_3_2035	link_528	GH2 Truck Link	No	2035	30	29145.5279	1	21	484.5925502	40.85779575	0	No Storage	0		
INFR_TAZ_3207_GH2truck_4_2035	TAZ_3207	GH2 Truck Station (700bar)	No	2035	20	128964.6163	1	0	1.08E+08	1.32E+07	0	No Storage	0		
INFR_TAZ_3212_link_974_GH2truck_3_2035	link_974	GH2 Truck Link	No	2035	30	83019.7106	1	33	2169.105461	182.8853288	0	No Storage	0		
INFR_TAZ_160_GH2truck_4_2035	TAZ_160	GH2 Truck Station (700bar)	No	2035	20	48612.3932	1	0	1.70E+08	2.07E+07	0	No Storage	0		
INFR_TAZ_160_link_1414_GH2truck_3_2035	link_1414	GH2 Truck Link	No	2035	30	611407.2917	1	77	37274.07302	3142.715383	0	No Storage	0		
INFR_TAZ_160_link_1415_GH2truck_3_2035	link_1415	GH2 Truck Link	No	2035	30	1.50E+06	1	124	147105.1261	12402.97894	0	No Storage	0		
INFR_TAZ_5602_PipelineNodalStorage_3_2035	TAZ_5602	GH2 Pipeline Nodal Storage	No	2035	15	730000	1	0	0	0	0	GH2 Pipeline Salt Cavern Storage	0		
INFR_TAZ_3014_link_689_GH2truck_3_2035	link_689	GH2 Truck Link	No	2035	30	1.31E+06	1	17	25718.47831	2249.645218	0	No Storage	0		
INFR_WECC_IID_Central_Grid_Electrolysis_(PEM)_2035	WECC_IID	Central Grid Electrolysis (PEM)	Central	2035	40	4.43E+06	1	0	1.51E+07	942537.6084	0.029102935	No_Storage	0		
INFR_WECC_IID_link_341_GH2truck_3_2035	link_341	GH2 Truck Link	No	2035	30	547500	1	7	3034.363993	255.8384857	0	No Storage	0		
INFR_WECC_IID_LH2_Truck_1_2035	WECC_IID	LH2 Truck Terminal w/storage	No	2035	30	182500	1	0	4.38E+06	239981.463	0	No Storage	0		
INFR_WECC_IID_LH2_Truck_2_2035	WECC_IID	LH2 Truck	No	2035	30	182500	1	0	179181.8182	14876.21478	0	No Storage	0		
INFR_WECC_IID_link_341_LH2_Truck_3_2035	link_341	LH2 Truck Link	No	2035	30	182500	1	7	16243.57425	1348.590509	0	No Storage	0		
INFR_WECC_IID_PipelineNodalStorage_3_2035	WECC_IID	GH2 Pipeline Nodal Storage	No	2035	15	5.90E+06	1	0	0	0	0	GH2 Pipeline Salt Cavern Storage	0		
INFR_WECC_IID_link_342_Pipeline_linepack_2_2035	link_342	GH2 Pipeline (transmission)	No	2035	50	3.25E+06	1	35	2.05E+07	736205.2264	0	Linepack	1133.221967		8.890956794
INFR_WECC_IID_link_345_Pipeline_linepack_2_2035	link_345	GH2 Pipeline (transmission)	No	2035	50	1.40E+06	1	24	1.06E+07	351306.6816	0	Linepack	373.8436936		3.823801665
INFR_WEC_LADW_Central_Grid_Electrolysis_(PEM)_2035	WEC_LADW	Central Grid Electrolysis (PEM)	Central	2035	40	3.56E+07	1	0	1.07E+08	7.28E+06	0.023571243	No_Storage	0		
INFR_WEC_LADW_LH2_Truck_2_2035	WEC_LADW	LH2 Truck	No	2035	30	5.54E+06	1	0	3.07E+06	307118.3026	0	No Storage	0		
INFR_WEC_LADW_link_256_LH2_Truck_3_2035	link_256	LH2 Truck Link	No	2035	30	5.40E+06	1	17	71705.61728	7168.351904	0	No Storage	0		
INFR_WEC_LADW_link_257_LH2_Truck_3_2035	link_257	LH2 Truck Link	No	2035	30	1.93E+07	1	16	236800.7487	25708.15677	0	No Storage	0		
INFR_WEC_LADW_PipelineNodalStorage_1_2035	WEC_LADW	GH2 Pipeline Compressor	No	2035	15	1.75E+06	1	0	495580.2787	43946.28741	0	GH2 Pipeline Salt Cavern Storage	0		
INFR_WEC_LADW_PipelineNodalStorage_3_2035	WEC_LADW	GH2 Pipeline Nodal Storage	No	2035	15	5.28E+07	1	0	0	0	0	GH2 Pipeline Salt Cavern Storage	0		
INFR_WEC_LADW_link_258_Pipeline_linepack_2_2035	link_258	GH2 Pipeline (transmission)	No	2035	50	2.81E+06	1	26	1.35E+07	483977.9227	0	Linepack	710.6073223		7.695799392
INFR_WEC_LADW_link_539_Pipeline_linepack_2_2035	link_539	GH2 Pipeline (transmission)	No	2035	50	5.33E+06	1	29	1.73E+07	629881.3949	0	Linepack	1318.444009		14.59233288
INFR_TAZ_3330_link_749_GH2truck_3_2035	link_749	GH2 Truck Link	No	2035	30	129811.8907	1	2	205.5559175	17.33118202	0	No Storage	0		
INFR_TAZ_5608_GH2truck_4_2035	TAZ_5608	GH2 Truck Station (700bar)	No	2035	20	105749.157	1	0	1.06E+08	1.29E+07	0	No Storage	0		
INFR_TAZ_5146_GH2truck_4_2035	TAZ_5146	GH2 Truck Station (700bar)	No	2035	20	547500	1	0	3.26E+06	393660.9176	0	No Storage	0		
INFR_TAZ_5146_link_268_GH2truck_3_2035	link_268	GH2 Truck Link	No	2035	30	1.49E+06	1	19	22461.90416	1893.846474	0	No Storage	0		
INFR_TAZ_5146_Pipeline_linepack_3_2035	TAZ_5146	GH2 Pipeline Station (700bar)	No	2035	20	1.14E+06	1	0	1.01E+07	1.08E+06	0	No Storage	0		
INFR_TAZ_5146_link_309_Pipeline_linepack_2_2035	link_309	GH2 Pipeline (transmission)	No	2035	50	831677.9801	1	41	1.28E+07	425729.6338	0	Linepack	398.9446612		2.278569808
INFR_TAZ_909_link_1232_GH2truck_3_2035	link_1232	GH2 Truck Link	No	2035	30	258374.314	1	7	1431.966603	120.7344169	0	No Storage	0		
INFR_TAZ_5693_GH2truck_4_2035	TAZ_5693	GH2 Truck Station (700bar)	No	2035	20	67564.102	1	0	1.02E+08	1.24E+07	0	No Storage	0		
INFR_TAZ_5693_link_308_GH2truck_3_2035	link_308	GH2 Truck Link	No	2035	30	1.10E+07	1	43	372793.2906	31431.58539	0	No Storage	0		
INFR_TAZ_5693_PipelineNodalStorage_3_2035	TAZ_5693	GH2 Pipeline Nodal Storage	No	2035	15	5.75E+06	1	0	0	0	0	GH2 Pipeline Salt Cavern Storage	0		
INFR_TAZ_5693_link_332_Pipeline_linepack_2_2035	link_332	GH2 Pipeline (transmission)	No	2035	50	62665.92091	1	39	917024.1661	30386.72918	0	Linepack	28.43946768		0.171687455
INFR_TAZ_5106_GH2truck_4_2035	TAZ_5106	GH2 Truck Station (700bar)	No	2035	20	4633.4545	1	0	1.39E+08	1.70E+07	0	No Storage	0		
INFR_TAZ_5106_link_31_GH2truck_3_2035	link_31	GH2 Truck Link	No	2035	30	3.40E+06	1	42	113053.1873	9531.93365	0	No Storage	0		
INFR_TAZ_6102_GH2truck_4_2035	TAZ_6102	GH2 Truck Station (700bar)	No	2035	20	477278.3896	1	0	3.08E+06	372923.0199	0	No Storage	0		
INFR_TAZ_6102_PipelineNodalStorage_3_2035	TAZ_6102	GH2 Pipeline Nodal Storage	No	2035	15	1.31E+06	1	0	0	0	0	GH2 Pipeline Salt Cavern Storage	0		
INFR_TAZ_6102_link_49_Pipeline_linepack_2_2035	link_49	GH2 Pipeline (transmission)	No	2035	50	3.44E+06	1	46	2.23E+07	809648.9057	0	Linepack	1414.93992		9.430082
INFR_TAZ_3003_link_1324_Pipeline_linepack_2_2035	link_1324	GH2 Pipeline (transmission)	No	2035	50	753478.2362	1	30	8.27E+06	274032.0386	0	Linepack	256.5959858		2.064323935
INFR_TAZ_507_link_1186_GH2truck_3_2035	link_1186	GH2 Truck Link	No	2035	30	214038.5395	1	2	338.92803	28.57627963	0	No Storage	0		
INFR_TAZ_2509_GH2truck_4_2035	TAZ_2509	GH2 Truck Station (700bar)	No	2035	20	4418.87829	1	0	1.38E+08	1.69E+07	0	No Storage	0		
INFR_TAZ_2509_link_495_GH2truck_3_2035	link_495	GH2 Truck Link	No	2035	30	866583.4569	1	70	48027.9386	4049.413687	0	No Storage	0		
INFR_TAZ_2509_link_570_GH2truck_3_2035	link_570	GH2 Truck Link	No	2035	30	146437.22	1	77	8927.455897	752.7069275	0	No Storage	0		
INFR_TAZ_456_link_1285_GH2truck_3_2035	link_1285	GH2 Truck Link	No	2035	30	3.36E+06	1	38	101040.4431	8519.09462	0	No Storage	0		
INFR_TAZ_137_link_1095_GH2truck_3_2035	link_1095	GH2 Truck Link	No	2035	30	175486.2533	1	55	7641.723224	644.3020358	0	No Storage	0		
INFR_TAZ_137_link_1126_Pipeline_linepack_2_2035	link_1126	GH2 Pipeline (transmission)	No	2035	50	1.33E+06	1	42	1.91E+07	632983.3151	0	Linepack	654.6485911		3.640192416
INFR_TAZ_1360_link_787_GH2truck_3_2035	link_787	GH2 Truck Link	No	2035	30	547500	1	2	866.9611408	73.09671021	0	No Storage	0		
INFR_TAZ_280_link_1136_Pipeline_linepack_2_2035	link_1136	GH2 Pipeline (transmission)	No	2035	50	18471.18851	1	42	292872.4264	9704.68984	0	Linepack	9.100932077		0.050605996
INFR_TAZ_3021_GH2truck_4_2035	TAZ_3021	GH2 Truck Station (700bar)	No	2035	20	21568.4249	1	0	1.58E+08	1.94E+07	0	No Storage	0		
INFR_TAZ_3021_link_1254_GH2truck_3_2035	link_1254	GH2 Truck Link	No	2035	30	2.39E+06	1	50	94506.63556	7968.205064	0	No Storage	0		
INFR_TAZ_3021_link_1255_GH2truck_3_2035	link_1255	GH2 Truck Link	No	2035	30	132775.069	1	72	7568.930978	638.1646515	0	No Storage	0		
INFR_TAZ_5615_link_300_GH2truck_3_2035	link_300	GH2 Truck Link	No	2035	30	45164.71981	1	40	2085.856764	182.4539398	0	No Storage	0		
INFR_TAZ_1365_link_861_GH2truck_3_2035	link_861	GH2 Truck Link	No	2035	30	225461.4651	1	17	3034.637071	255.8615099	0	No Storage	0		
INFR_TAZ_2408_GH2truck_4_2035	TAZ_2408	GH2 Truck Station (700bar)	No	2035	20	11733.85069	1	0	1.50E+08	1.84E+07	0	No Storage	0		
INFR_TAZ_2408_link_467_GH2truck_3_2035	link_467	GH2 Truck Link	No	2035	30	1.38E+06	1	22	23988.78635	2022.583575	0	No Storage	0		
INFR_TAZ_1731_GH2truck_4_2035	TAZ_1731	GH2 Truck Station (700bar)	No	2035	20	547500	1	0	3.26E+06	393660.9176	0	No Storage	0		
INFR_TAZ_1731_link_791_GH2truck_3_2035	link_791	GH2 Truck Link	No	2035	30	106822.3478	1	6	507.4565726	42.7855463	0	No Storage	0		
INFR_TAZ_1731_link_792_GH2truck_3_2035	link_792	GH2 Truck Link	No	2035	30	209419.7241	1	7	1160.649626	97.85867597	0	No Storage	0		
INFR_TAZ_1415_link_862_GH2truck_3_2035	link_862	GH2 Truck Link	No	2035	30	8786.7249	1	7	48.69793909	4.105903914	0	No Storage	0		
INFR_TAZ_1415_link_865_GH2truck_3_2035	link_865	GH2 Truck Link	No	2035	30	31355.5187	1	6	148.9535138	12.55882336	0	No Storage	0		
INFR_TAZ_129_GH2truck_4_2035	TAZ_129	GH2 Truck Station (700bar)	No	2035	20	4413.5073	1	0	1.38E+08	1.69E+07	0	No Storage	0		
INFR_TAZ_129_link_1417_Pipeline_linepack_2_2035	link_1417	GH2 Pipeline (transmission)	No	2035	50	88.33333333	1	49	1652.945785	54.77240163	0	Linepack	0.051728601		0.000242009
INFR_TAZ_210_link_1096_GH2truck_3_2035	link_1096	GH2 Truck Link	No	2035	30	233182.1764	1	11	2030.829902	171.2268034	0	No Storage	0		
INFR_TAZ_156_GH2truck_4_2035	TAZ_156	GH2 Truck Station (700bar)	No	2035	20	547500	1	0	3.26E+06	393660.9176	0	No Storage	0		
INFR_TAZ_156_link_1094_GH2truck_3_2035	link_1094	GH2 Truck Link	No	2035	30	134385.5644	1	55	5851.952897	493.3998595	0	No Storage	0		
INFR_TAZ_156_PipelineNodalStorage_3_2035	TAZ_156	GH2 Pipeline Nodal Storage	No	2035	15	1.17E+07	1	0	0	0	0	GH2 Pipeline Salt Cavern Storage	0		
INFR_TAZ_156_PipelineNodalStorage_5_2035	TAZ_156	GH2 Pipeline Station (700bar)	No	2035	20	1.10E+07	1	0	2.76E+07	2.70E+06	0	No Storage	0		
INFR_TAZ_156_link_1070_Pipeline_linepack_2_2035	link_1070	GH2 Pipeline (transmission)	No	2035	50	13.01253999	1	39	190.4195049	6.309785652	0	Linepack	0.005905438		3.56508E-05
INFR_WECC_SF_Central_Grid_Electrolysis_(PEM)_2035	WECC_SF	Central Grid Electrolysis (PEM)	Central	2035	40	1.28E+07	1	0	4.00E+07	2.50E+06	0.029102935	No_Storage	0		
INFR_WECC_SF_link_1053_GH2truck_3_2035	link_1053	GH2 Truck Link	No	2035	30	1.61E+06	1	11	13981.55834	1178.837055	0	No Storage	0		
INFR_WECC_SF_PipelineNodalStorage_3_2035	WECC_SF	GH2 Pipeline Nodal Storage	No	2035	15	1.17E+06	1	0	0	0	0	GH2 Pipeline Salt Cavern Storage	0		
INFR_WECC_SF_link_1057_Pipeline_linepack_2_2035	link_1057	GH2 Pipeline (transmission)	No	2035	50	520786.021	1	30	5.72E+06	189404.3492	0	Linepack	177.3529692		1.426811016
INFR_TAZ_2234_GH2truck_4_2035	TAZ_2234	GH2 Truck Station (700bar)	No	2035	20	547500	1	0	3.26E+06	393660.9176	0	No Storage	0		
INFR_TAZ_2234_link_839_GH2truck_3_2035	link_839	GH2 Truck Link	No	2035	30	4.95E+06	1	28	109784.9109	9256.373136	0	No Storage	0		
INFR_TAZ_2234_Pipeline_linepack_3_2035	TAZ_2234	GH2 Pipeline Station (700bar)	No	2035	20	1.10E+07	1	0	2.76E+07	2.70E+06	0	No Storage	0		
INFR_TAZ_1653_GH2truck_4_2035	TAZ_1653	GH2 Truck Station (700bar)	No	2035	20	5414.125	1	0	1.41E+08	1.72E+07	0	No Storage	0		
INFR_TAZ_2795_link_429_Pipeline_linepack_2_2035	link_429	GH2 Pipeline (transmission)	No	2035	50	4.10E+06	1	24	1.19E+07	433962.8174	0	Linepack	827.821126		11.22717552
INFR_TAZ_2872_GH2truck_4_2035	TAZ_2872	GH2 Truck Station (700bar)	No	2035	20	547500	1	0	3.26E+06	393660.9176	0	No Storage	0		
INFR_TAZ_2872_link_501_GH2truck_3_2035	link_501	GH2 Truck Link	No	2035	30	140525.4957	1	10	1112.604055	93.80777568	0	No Storage	0		
INFR_TAZ_2872_Pipeline_linepack_3_2035	TAZ_2872	GH2 Pipeline Station (700bar)	No	2035	20	4.49E+06	1	0	1.91E+07	1.82E+06	0	No Storage	0		
INFR_TAZ_2208_link_836_GH2truck_3_2035	link_836	GH2 Truck Link	No	2035	30	2.80E+06	1	33	73075.42016	6161.259784	0	No Storage	0		
INFR_TAZ_2915_GH2truck_4_2035	TAZ_2915	GH2 Truck Station (700bar)	No	2035	20	1625.169595	1	0	1.27E+08	1.55E+07	0	No Storage	0		
INFR_TAZ_2935_GH2truck_4_2035	TAZ_2935	GH2 Truck Station (700bar)	No	2035	20	547500	1	0	3.26E+06	393660.9176	0	No Storage	0		
INFR_TAZ_2935_LH2_Truck_4_2035	TAZ_2935	LH2 Station (gas dispensing)	No	2035	20	26455.055	1	0	2.65E+10	4.00E+09	0	No Storage	0		
INFR_TAZ_2935_PipelineNodalStorage_3_2035	TAZ_2935	GH2 Pipeline Nodal Storage	No	2035	15	365000	1	0	0	0	0	GH2 Pipeline Salt Cavern Storage	0		
INFR_TAZ_1399_link_808_GH2truck_3_2035	link_808	GH2 Truck Link	No	2035	30	273773.0163	1	14	3034.619116	255.8599961	0	No Storage	0		
INFR_TAZ_5111_link_404_GH2truck_3_2035	link_404	GH2 Truck Link	No	2035	30	22102.29944	1	22	561.4166775	49.10820649	0	No Storage	0		
INFR_TAZ_2532_link_463_GH2truck_3_2035	link_463	GH2 Truck Link	No	2035	30	721696.7979	1	30	17142.00217	1445.3058	0	No Storage	0		
INFR_TAZ_2532_link_470_GH2truck_3_2035	link_470	GH2 Truck Link	No	2035	30	176958.5239	1	18	2521.909541	212.6315497	0	No Storage	0		
INFR_TAZ_2532_link_662_GH2truck_3_2035	link_662	GH2 Truck Link	No	2035	30	239825.3057	1	27	5126.775303	432.2574461	0	No Storage	0		
INFR_TAZ_2532_PipelineNodalStorage_3_2035	TAZ_2532	GH2 Pipeline Nodal Storage	No	2035	15	73000	1	0	0	0	0	GH2 Pipeline Salt Cavern Storage	0		
INFR_TAZ_233_link_1202_GH2truck_3_2035	link_1202	GH2 Truck Link	No	2035	30	420573.3542	1	57	18980.25848	1600.296009	0	No Storage	0		
INFR_TAZ_202_link_1127_GH2truck_3_2035	link_1127	GH2 Truck Link	No	2035	30	1.08E+06	1	12	10240.13605	863.3838616	0	No Storage	0		
INFR_TAZ_202_link_1198_GH2truck_3_2035	link_1198	GH2 Truck Link	No	2035	30	420573.3542	1	9	2996.882918	252.6783172	0	No Storage	0		
INFR_TAZ_3414_GH2truck_4_2035	TAZ_3414	GH2 Truck Station (700bar)	No	2035	20	5022.21588	1	0	1.40E+08	1.71E+07	0	No Storage	0		
INFR_TAZ_6106_GH2truck_4_2035	TAZ_6106	GH2 Truck Station (700bar)	No	2035	20	14833.1322	1	0	1.53E+08	1.87E+07	0	No Storage	0		
INFR_TAZ_6106_link_106_GH2truck_3_2035	link_106	GH2 Truck Link	No	2035	30	435956	1	8	2761.329031	232.8178951	0	No Storage	0		
INFR_TAZ_6106_PipelineNodalStorage_3_2035	TAZ_6106	GH2 Pipeline Nodal Storage	No	2035	15	116333.7356	1	0	0	0	0	GH2 Pipeline Salt Cavern Storage	0		
INFR_TAZ_6701_GH2truck_4_2035	TAZ_6701	GH2 Truck Station (700bar)	No	2035	20	547500	1	0	3.26E+06	393660.9176	0	No Storage	0		
INFR_TAZ_6701_link_797_GH2truck_3_2035	link_797	GH2 Truck Link	No	2035	30	193740.0981	1	4	613.5712747	51.73247052	0	No Storage	0		
INFR_Cavern_18_link_348_GH2truck_3_2035	link_348	GH2 Truck Link	No	2035	30	7.01E+06	1	219	1.21E+06	102422.5478	0	No Storage	0		
INFR_Cavern_18_link_349_GH2truck_3_2035	link_349	GH2 Truck Link	No	2035	30	547500	1	267	115739.3123	9758.410813	0	No Storage	0		
INFR_Cavern_18_link_351_GH2truck_3_2035	link_351	GH2 Truck Link	No	2035	30	2.85E+06	1	307	692503.8675	58387.57026	0	No Storage	0		
INFR_TAZ_5147_link_76_GH2truck_3_2035	link_76	GH2 Truck Link	No	2035	30	1.24E+06	1	42	41368.81751	3487.958483	0	No Storage	0		
INFR_TAZ_3687_link_636_Pipeline_linepack_2_2035	link_636	GH2 Pipeline (transmission)	No	2035	50	5.33E+06	1	25	1.46E+07	531455.5248	0	Linepack	1123.945206		14.59234377
INFR_TAZ_2622_link_673_GH2truck_3_2035	link_673	GH2 Truck Link	No	2035	30	130187.4509	1	22	2267.65675	191.1945536	0	No Storage	0		
INFR_TAZ_162_link_1423_GH2truck_3_2035	link_1423	GH2 Truck Link	No	2035	30	1.24E+06	1	45	44261.13632	3731.820612	0	No Storage	0		
INFR_TAZ_162_link_1425_GH2truck_3_2035	link_1425	GH2 Truck Link	No	2035	30	1.46E+06	1	28	32319.13941	2724.946548	0	No Storage	0		
INFR_TAZ_162_link_1431_GH2truck_3_2035	link_1431	GH2 Truck Link	No	2035	30	325676.2782	1	73	18823.24518	1587.057635	0	No Storage	0		
INFR_TAZ_4355_GH2truck_4_2035	TAZ_4355	GH2 Truck Station (700bar)	No	2035	20	547500	1	0	3.26E+06	393660.9176	0	No Storage	0		
INFR_TAZ_4355_LH2_Truck_4_2035	TAZ_4355	LH2 Station (gas dispensing)	No	2035	20	127175.655	1	0	6.76E+09	1.02E+09	0	No Storage	0		
INFR_TAZ_4355_link_136_LH2_Truck_3_2035	link_136	LH2 Truck Link	No	2035	30	1.15E+07	1	1	8802.311348	955.6186007	0	No Storage	0		
INFR_TAZ_4358_link_217_GH2truck_3_2035	link_217	GH2 Truck Link	No	2035	30	170784.9797	1	1	135.2182108	11.40074901	0	No Storage	0		
INFR_TAZ_4358_link_218_GH2truck_3_2035	link_218	GH2 Truck Link	No	2035	30	547500	1	1	433.4805704	36.5483551	0	No Storage	0		
INFR_TAZ_4358_link_218_LH2_Truck_3_2035	link_218	LH2 Truck Link	No	2035	30	1.19E+07	1	1	9134.38656	991.6701827	0	No Storage	0		
INFR_TAZ_5140_GH2truck_4_2035	TAZ_5140	GH2 Truck Station (700bar)	No	2035	20	547500	1	0	3.26E+06	393660.9176	0	No Storage	0		
INFR_TAZ_5140_Pipeline_linepack_3_2035	TAZ_5140	GH2 Pipeline Station (700bar)	No	2035	20	1.10E+07	1	0	2.76E+07	2.70E+06	0	No Storage	0		
INFR_TAZ_263_link_1242_Pipeline_linepack_2_2035	link_1242	GH2 Pipeline (transmission)	No	2035	50	1.46E+06	1	35	1.66E+07	549251.8445	0	Linepack	586.6796901		3.989874508
INFR_TAZ_2009_GH2truck_4_2035	TAZ_2009	GH2 Truck Station (700bar)	No	2035	20	14570.6965	1	0	1.53E+08	1.87E+07	0	No Storage	0		
INFR_TAZ_5110_GH2truck_4_2035	TAZ_5110	GH2 Truck Station (700bar)	No	2035	20	547500	1	0	3.26E+06	393660.9176	0	No Storage	0		
INFR_TAZ_3213_link_1044_GH2truck_3_2035	link_1044	GH2 Truck Link	No	2035	30	83019.7106	1	11	723.0351536	60.96177626	0	No Storage	0		
INFR_TAZ_906_GH2truck_4_2035	TAZ_906	GH2 Truck Station (700bar)	No	2035	20	4502.42714	1	0	1.39E+08	1.69E+07	0	No Storage	0		
INFR_TAZ_6207_link_117_GH2truck_3_2035	link_117	GH2 Truck Link	No	2035	30	2044	1	3	4.854982389	0.409341577	0	No Storage	0		
INFR_TAZ_5625_link_164_GH2truck_3_2035	link_164	GH2 Truck Link	No	2035	30	242275.0371	1	27	5179.143516	436.6728045	0	No Storage	0		
INFR_TAZ_2783_link_498_GH2truck_3_2035	link_498	GH2 Truck Link	No	2035	30	375280.2803	1	30	8913.792327	751.5549013	0	No Storage	0		
INFR_TAZ_2783_link_499_GH2truck_3_2035	link_499	GH2 Truck Link	No	2035	30	389558.5603	1	7	2159.018207	182.034835	0	No Storage	0		
INFR_TAZ_5600_link_325_GH2truck_3_2035	link_325	GH2 Truck Link	No	2035	30	414672.6037	1	26	8536.192578	719.7180655	0	No Storage	0		
INFR_TAZ_416_PipelineNodalStorage_3_2035	TAZ_416	GH2 Pipeline Nodal Storage	No	2035	15	182500	1	0	0	0	0	GH2 Pipeline Salt Cavern Storage	0		
INFR_WEC_SDGE_Central_Grid_Electrolysis_(PEM)_2035	WEC_SDGE	Central Grid Electrolysis (PEM)	Central	2035	40	1.21E+07	1	0	3.79E+07	2.37E+06	0.029102935	No_Storage	0		
INFR_WEC_SDGE_link_263_GH2truck_3_2035	link_263	GH2 Truck Link	No	2035	30	450789.1322	1	4	1427.640768	120.3696897	0	No Storage	0		
INFR_WEC_SDGE_PipelineNodalStorage_3_2035	WEC_SDGE	GH2 Pipeline Nodal Storage	No	2035	15	2.06E+07	1	0	0	0	0	GH2 Pipeline Salt Cavern Storage	0		
INFR_WEC_SDGE_link_264_Pipeline_linepack_2_2035	link_264	GH2 Pipeline (transmission)	No	2035	50	4.24E+06	1	46	2.53E+07	917621.737	0	Linepack	1742.254288		11.61151832
INFR_WEC_SDGE_link_265_Pipeline_linepack_2_2035	link_265	GH2 Pipeline (transmission)	No	2035	50	309167.037	1	26	2.89E+06	95826.55477	0	Linepack	90.22567442		0.847032978
INFR_TAZ_166_link_1060_GH2truck_3_2035	link_1060	GH2 Truck Link	No	2035	30	1.17E+06	1	17	15686.95373	1322.625268	0	No Storage	0		
INFR_TAZ_166_link_1123_GH2truck_3_2035	link_1123	GH2 Truck Link	No	2035	30	76816.1429	1	69	4196.498768	353.8223801	0	No Storage	0		
INFR_TAZ_166_link_1423_Pipeline_linepack_2_2035	link_1423	GH2 Pipeline (transmission)	No	2035	50	1.34E+06	1	45	2.07E+07	684950.9047	0	Linepack	712.4613722		3.668033128
INFR_TAZ_5604_link_293_GH2truck_3_2035	link_293	GH2 Truck Link	No	2035	30	92355.04514	1	13	950.5817889	80.14707728	0	No Storage	0		
INFR_TAZ_3022_GH2truck_4_2035	TAZ_3022	GH2 Truck Station (700bar)	No	2035	20	22723.5524	1	0	1.59E+08	1.94E+07	0	No Storage	0		
INFR_TAZ_3022_link_616_GH2truck_3_2035	link_616	GH2 Truck Link	No	2035	30	6.59E+06	1	41	213933.8952	18037.5604	0	No Storage	0		
INFR_TAZ_3022_link_687_GH2truck_3_2035	link_687	GH2 Truck Link	No	2035	30	1.31E+06	1	46	47721.54785	4023.580746	0	No Storage	0		
INFR_TAZ_3919_link_219_GH2truck_3_2035	link_219	GH2 Truck Link	No	2035	30	718284.9797	1	16	9099.180499	767.1856659	0	No Storage	0		
