Technology	Year	Nameplate Capacity [kg/yr]	Production?	Lifetime [yr]	Scaling Exponent	Capital Cost [$]	Capital Cost [$/km]	Fixed Operating Cost [$/yr]	Fixed Operating Cost [$/km/yr]	Variable Operating Cost [$/kg]	Variable Operating Cost [$/km/kg]	Maximum Utilization [kg/kg]	Storage [kg]
GH2 1000bar Pipeline (distribution)	2005	801795.3205	No	20	0.6	0	2528784.889	0	100878.9968	0	0	1	0
GH2 1000bar Pipeline (distribution)	2005	881974.8526	No	20	0.6	0	2529007.186	0	100906.1087	0	0	1	0
GH2 1000bar Pipeline (distribution)	2005	970172.3378	No	20	0.6	0	2529238.017	0	100933.9855	0	0	1	0
GH2 1000bar Pipeline (distribution)	2005	1115698.189	No	20	0.6	0	2529592.628	0	100976.2946	0	0	1	0
GH2 1000bar Pipeline (distribution)	2005	1227268.007	No	20	0.6	0	2529845.937	0	101006.1565	0	0	1	0
GH2 1000bar Pipeline (distribution)	2005	1349994.808	No	20	0.6	0	2530108.972	0	101036.865	0	0	1	0
GH2 1000bar Pipeline (distribution)	2005	1484994.289	No	20	0.6	0	2530382.105	0	101068.4455	0	0	1	0
GH2 1000bar Pipeline (distribution)	2005	1633493.718	No	20	0.6	0	2530665.726	0	101100.9241	0	0	1	0
GH2 1000bar Pipeline (distribution)	2005	1796843.09	No	20	0.6	0	2530960.236	0	101134.3276	0	0	1	0
GH2 1000bar Pipeline (distribution)	2005	1976527.399	No	20	0.6	0	2531266.053	0	101168.6838	0	0	1	0
GH2 1000bar Pipeline (distribution)	2005	2174180.138	No	20	0.6	0	2531583.612	0	101204.0212	0	0	1	0
GH2 1000bar Pipeline (distribution)	2005	2391598.152	No	20	0.6	0	2531913.364	0	101240.3696	0	0	1	0
GH2 1000bar Pipeline (distribution)	2005	2630757.967	No	20	0.6	0	2532255.776	0	101277.7592	0	0	1	0
GH2 1000bar Pipeline (distribution)	2005	2893833.764	No	20	0.6	0	2532611.334	0	101316.2216	0	0	1	0
GH2 1000bar Pipeline (distribution)	2005	3183217.141	No	20	0.6	0	2532980.544	0	101355.7892	0	0	1	0
GH2 1000bar Pipeline (distribution)	2005	3501538.855	No	20	0.6	0	2533363.93	0	101396.4954	0	0	1	0
GH2 1000bar Pipeline (distribution)	2005	3851692.74	No	20	0.6	0	2533762.035	0	101438.3748	0	0	1	0
GH2 1000bar Pipeline (distribution)	2005	4236862.014	No	20	0.6	0	2534175.426	0	101481.4631	0	0	1	0
GH2 1000bar Pipeline (distribution)	2005	4660548.216	No	20	0.6	0	2534604.688	0	101525.797	0	0	1	0
GH2 1000bar Pipeline (distribution)	2005	5126603.037	No	20	0.6	0	2535050.431	0	101571.4145	0	0	1	0
GH2 1000bar Pipeline (distribution)	2005	5639263.341	No	20	0.6	0	2535513.289	0	101618.3548	0	0	1	0
GH2 1000bar Pipeline (distribution)	2005	6203189.675	No	20	0.6	0	2535993.917	0	101666.6584	0	0	1	0
GH2 1000bar Pipeline (distribution)	2005	6823508.643	No	20	0.6	0	2536492.999	0	101716.367	0	0	1	0
GH2 1000bar Pipeline (distribution)	2005	7505859.507	No	20	0.6	0	2537011.243	0	101767.5237	0	0	1	0
GH2 1000bar Pipeline (distribution)	2005	8256445.457	No	20	0.6	0	2537549.384	0	101820.173	0	0	1	0
GH2 1000bar Pipeline (distribution)	2005	9082090.003	No	20	0.6	0	2538108.187	0	101874.3608	0	0	1	0
GH2 1000bar Pipeline (distribution)	2005	9990299.004	No	20	0.6	0	2538688.445	0	101930.1346	0	0	1	0
GH2 1000bar Pipeline (distribution)	2005	10989328.9	No	20	0.6	0	2539290.981	0	101987.5433	0	0	1	0
GH2 1000bar Pipeline (distribution)	2005	12088261.79	No	20	0.6	0	2539916.652	0	102046.6376	0	0	1	0
GH2 1000bar Pipeline (distribution)	2005	13297087.97	No	20	0.6	0	2540566.344	0	102107.4695	0	0	1	0
GH2 1000bar Pipeline (distribution)	2005	14626796.77	No	20	0.6	0	2541240.981	0	102170.0931	0	0	1	0
GH2 1000bar Pipeline (distribution)	2005	16089476.45	No	20	0.6	0	2541941.52	0	102234.5639	0	0	1	0
GH2 1000bar Pipeline (distribution)	2005	17698424.09	No	20	0.6	0	2542668.956	0	102300.9395	0	0	1	0
GH2 1000bar Pipeline (distribution)	2005	19468266.5	No	20	0.6	0	2543424.321	0	102369.2793	0	0	1	0
GH2 1000bar Pipeline (distribution)	2005	21415093.15	No	20	0.6	0	2544208.688	0	102439.6445	0	0	1	0
GH2 1000bar Pipeline (distribution)	2005	23556602.47	No	20	0.6	0	2545023.17	0	102512.0985	0	0	1	0
GH2 1000bar Pipeline (distribution)	2005	25912262.71	No	20	0.6	0	2545868.924	0	102586.7068	0	0	1	0
GH2 1000bar Pipeline (distribution)	2005	28503488.99	No	20	0.6	0	2546747.149	0	102663.5369	0	0	1	0
GH2 1000bar Pipeline (distribution)	2005	31353837.88	No	20	0.6	0	2547659.094	0	102742.6585	0	0	1	0
GH2 1000bar Pipeline (distribution)	2005	34489221.67	No	20	0.6	0	2548606.052	0	102824.1439	0	0	1	0
GH2 1000bar Pipeline (distribution)	2005	37938143.84	No	20	0.6	0	2549589.367	0	102908.0676	0	0	1	0
GH2 1000bar Pipeline (distribution)	2005	41731958.22	No	20	0.6	0	2550610.437	0	102994.5064	0	0	1	0
GH2 1000bar Pipeline (distribution)	2005	45905154.05	No	20	0.6	0	2551670.709	0	103083.5399	0	0	1	0
GH2 1000bar Pipeline (distribution)	2005	50495669.45	No	20	0.6	0	2552771.69	0	103175.2503	0	0	1	0
GH2 1000bar Pipeline (distribution)	2005	55545236.4	No	20	0.6	0	2553914.942	0	103269.7225	0	0	1	0
GH2 1000bar Pipeline (distribution)	2005	61099760.04	No	20	0.6	0	2651597.062	0	107226.843	0	0	1	0
GH2 1000bar Pipeline (distribution)	2005	67209736.04	No	20	0.626345784	0	2798361.906	0	113148.3895	0	0	1	0
GH2 1000bar Pipeline (distribution)	2005	73930709.64	No	20	0.6	0	2970503.127	0	120086.1318	0	0	1	0
GH2 1000bar Pipeline (distribution)	2005	81323780.61	No	20	0.677560977	0	3144387.926	0	127094.7819	0	0	1	0
GH2 1000bar Pipeline (distribution)	2005	89456158.67	No	20	0.625276427	0	3354147.741	0	135539.622	0	0	1	0
GH2 1000bar Pipeline (distribution)	2005	98401774.54	No	20	0.636094134	0	3560115.258	0	143833.9846	0	0	1	0
GH2 1000bar Pipeline (distribution)	2005	113162040.7	No	20	0.621449082	0	3891110.809	0	157157.6781	0	0	1	0
GH2 1000bar Pipeline (distribution)	2005	130136346.8	No	20	0.6	0	4244184.117	0	171367.2303	0	0	1	0
GH2 1000bar Pipeline (distribution)	2005	156163616.2	No	20	0.6	0	4733287.008	0	191048.6142	0	0	1	0
GH2 1000bar Pipeline (distribution)	2005	187396339.4	No	20	0.6	0	5259015.422	0	212200.0335	0	0	1	0
GH2 1000bar Pipeline (distribution)	2005	224875607.3	No	20	0.6	0	5821972.624	0	234845.8185	0	0	1	0
GH2 1000bar Pipeline (distribution)	2005	269850728.8	No	20	0.6	0	6422081.403	0	258983.0874	0	0	1	0
GH2 1000bar Pipeline (distribution)	2005	323820874.5	No	20	0.6	0	7061154.991	0	284684.5832	0	0	1	0
GH2 1000bar Pipeline (distribution)	2005	388585049.4	No	20	0.6	0	7740694.983	0	312010.5902	0	0	1	0
GH2 1000bar Pipeline (distribution)	2005	466302059.3	No	20	0.6	0	8462198.681	0	341021.2282	0	0	1	0
GH2 1000bar Pipeline (distribution)	2005	559562471.2	No	20	0.6	0	9227179.319	0	371777.2616	0	0	1	0
GH2 1000bar Pipeline (distribution)	2005	671474965.4	No	20	1	0	10036876.39	0	404328.5122	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	10000	No	20	0.6	0	533902.4821	0	20582.72671	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	11000	No	20	0.6	0	534061.7036	0	20595.57663	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	12100	No	20	0.6	0	534227.1745	0	20608.83004	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	13310	No	20	0.6	0	534399.1453	0	20622.50056	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	14641	No	20	0.6	0	534577.8772	0	20636.60231	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	16105.1	No	20	0.6	0	534763.6421	0	20651.14993	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	17715.61	No	20	0.6	0	534956.7234	0	20666.15861	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	19487.171	No	20	0.6	0	535157.4166	0	20681.6441	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	21435.8881	No	20	0.6	0	535366.0293	0	20697.62274	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	23579.47691	No	20	0.6	0	535582.8824	0	20714.11147	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	25937.4246	No	20	0.6	0	535808.3105	0	20731.1279	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	28531.16706	No	20	0.6	0	536042.6623	0	20748.69029	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	31384.28377	No	20	0.6	0	536286.3014	0	20766.81759	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	34522.71214	No	20	0.6	0	536539.6072	0	20785.52948	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	37974.98336	No	20	0.6	0	536802.9752	0	20804.84639	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	41772.48169	No	20	0.6	0	537076.8183	0	20824.78956	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	45949.72986	No	20	0.6	0	537361.567	0	20845.38104	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	50544.70285	No	20	0.6	0	537657.6709	0	20866.64373	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	55599.17313	No	20	0.6	0	537965.599	0	20888.60145	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	61159.09045	No	20	0.6	0	538285.841	0	20911.27894	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	67274.99949	No	20	0.6	0	538618.9082	0	20934.70195	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	74002.49944	No	20	0.6	0	538965.3347	0	20958.89721	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	81402.74939	No	20	0.6	0	539325.6782	0	20983.89257	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	89543.02433	No	20	0.6	0	539700.5214	0	21009.71696	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	98497.32676	No	20	0.6	0	540090.4731	0	21036.40053	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	108347.0594	No	20	0.6	0	540496.1697	0	21063.97462	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	119181.7654	No	20	0.6	0	540918.2763	0	21092.47188	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	131099.9419	No	20	0.6	0	541357.4885	0	21121.92629	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	144209.9361	No	20	0.6	0	541814.5336	0	21152.37325	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	158630.9297	No	20	0.6	0	542290.1724	0	21183.84966	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	174494.0227	No	20	0.6	0	542785.201	0	21216.39395	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	191943.425	No	20	0.6	0	543300.4524	0	21250.04618	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	211137.7675	No	20	0.6	0	543836.7986	0	21284.84813	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	232251.5442	No	20	0.6	0	544395.1526	0	21320.84336	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	255476.6986	No	20	0.6	0	544976.4707	0	21358.07733	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	281024.3685	No	20	0.6	0	545581.7544	0	21396.59747	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	309126.8053	No	20	0.6	0	546212.0533	0	21436.45329	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	340039.4859	No	20	0.6	0	546868.4675	0	21477.69649	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	374043.4344	No	20	0.6	0	547552.1502	0	21520.38107	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	411447.7779	No	20	0.6	0	548264.3109	0	21564.56345	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	452592.5557	No	20	0.6	0	549006.2183	0	21610.3026	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	497851.8112	No	20	0.6	0	549779.2035	0	21657.66017	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	547636.9924	No	20	0.6	0	550584.6639	0	21706.70064	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	602400.6916	No	20	0.6	0	551424.0664	0	21757.49146	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	662640.7608	No	20	0.6	0	552298.9518	0	21810.10324	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	728904.8369	No	20	0.6	0	553210.9385	0	21864.60988	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	801795.3205	No	20	0.6	0	554161.7277	0	21921.08879	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	881974.8526	No	20	0.6	0	555153.1074	0	21979.62108	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	970172.3378	No	20	0.6	0	556186.9581	0	22040.29175	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	1115698.189	No	20	0.6	0	557783.9472	0	22133.31282	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	1227268.007	No	20	0.6	0	558931.221	0	22199.64767	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	1349994.808	No	20	0.6	0	560128.2776	0	22268.44895	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	1484994.289	No	20	0.6	0	561377.4805	0	22339.822	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	1633493.718	No	20	0.6	0	562681.3203	0	22413.87744	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	1796843.09	No	20	0.6	0	564042.4214	0	22490.73147	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	1976527.399	No	20	0.6	0	565463.5512	0	22570.5063	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	2174180.138	No	20	0.6	0	566947.628	0	22653.33038	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	2391598.152	No	20	0.6	0	568497.7314	0	22739.33888	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	2630757.967	No	20	0.6	0	570117.1114	0	22828.67405	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	2893833.764	No	20	0.6	0	571809.1998	0	22921.48566	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	3183217.141	No	20	0.6	0	573577.6215	0	23017.93149	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	3501538.855	No	20	0.6	0	575426.2069	0	23118.17779	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	3851692.74	No	20	0.6	0	577359.005	0	23222.39985	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	4236862.014	No	20	0.6	0	579380.2976	0	23330.78254	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	4660548.216	No	20	0.6	0	581494.6145	0	23443.52096	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	5126603.037	No	20	0.6	0	583706.7498	0	23560.82105	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	5639263.341	No	20	0.6	0	586021.7789	0	23682.90033	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	6203189.675	No	20	0.6	0	588445.078	0	23809.98861	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	6823508.643	No	20	0.6	0	590982.343	0	23942.32885	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	7505859.507	No	20	0.6	0	593639.6121	0	24080.178	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	8256445.457	No	20	0.6	0	596423.2882	0	24223.8079	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	9082090.003	No	20	0.6	0	599340.1638	0	24373.50633	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	9990299.004	No	20	0.6	0	602397.4477	0	24529.57804	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	10989328.9	No	20	0.6	0	605602.7937	0	24692.34593	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	12088261.79	No	20	0.6	0	608964.3311	0	24862.15224	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	13297087.97	No	20	0.6	0	612490.6977	0	25039.35994	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	14626796.77	No	20	0.6	0	616191.0758	0	25224.35411	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	16089476.45	No	20	0.6	0	620075.2298	0	25417.5435	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	17698424.09	No	20	0.6	0	624153.5478	0	25619.36214	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	19468266.5	No	20	0.6	0	628437.0856	0	25830.27119	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	21415093.15	No	20	0.6	0	632937.6145	0	26050.76078	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	23556602.47	No	20	0.6	0	637667.6725	0	26281.35213	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	25912262.71	No	20	0.6	0	642640.62	0	26522.59972	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	28503488.99	No	20	0.6	0	647870.6988	0	26775.0937	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	31353837.88	No	20	0.6	0	653373.0969	0	27039.46248	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	34489221.67	No	20	0.6	0	659164.0172	0	27316.37549	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	37938143.84	No	20	0.6	0	665260.7531	0	27606.54618	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	41731958.22	No	20	0.6	0	671681.7681	0	27910.73525	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	45905154.05	No	20	0.6	0	678446.7836	0	28229.75416	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	50495669.45	No	20	0.6	0	685576.8724	0	28564.46885	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	55545236.4	No	20	0.6	0	693094.5604	0	28915.80383	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	61099760.04	No	20	0.6	0	701023.9359	0	29284.74659	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	67209736.04	No	20	0.6	0	709390.7682	0	29672.3523	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	73930709.64	No	20	0.6	0	718222.6357	0	30079.74896	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	81323780.61	No	20	0.6	0	727549.0638	0	30508.14295	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	89456158.67	No	20	0.6	0	737401.6749	0	30958.82499	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	98401774.54	No	20	0.6	0	747814.3501	0	31433.17665	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	113162040.7	No	20	0.6	0	764172.7011	0	32174.68099	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	130136346.8	No	20	0.6	0	781938.8831	0	32975.36742	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	156163616.2	No	20	0.6	0	807462.4295	0	34118.22649	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	187396339.4	No	20	0.6	0	835965.757	0	35385.51402	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	224875607.3	No	20	0.6	0	867846.63	0	36793.3513	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	269850728.8	No	20	0.6	0	903561.8111	0	38360.22689	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	323820874.5	No	20	0.6	0	943636.5224	0	40107.3752	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	388585049.4	No	20	0.6	0	988675.5211	0	42059.21967	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	466302059.3	No	20	0.6	0	1039376.08	0	44243.89213	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	559562471.2	No	20	0.6	0	1096543.221	0	46693.84227	0	0	1	0
GH2 1000bar Pipeline (transmission)	2005	671474965.4	No	20	1	0	1161107.613	0	49446.55366	0	0	1	0
GH2 Pipeline (distribution)	2005	10000	No	20	0.6	0	2525073.793	0	100215.3336	0	0	1	0
GH2 Pipeline (distribution)	2005	11000	No	20	0.6	0	2525153.605	0	100224.5873	0	0	1	0
GH2 Pipeline (distribution)	2005	12100	No	20	0.6	0	2525236.481	0	100234.104	0	0	1	0
GH2 Pipeline (distribution)	2005	13310	No	20	0.6	0	2525322.539	0	100243.8916	0	0	1	0
GH2 Pipeline (distribution)	2005	14641	No	20	0.6	0	2525411.901	0	100253.9583	0	0	1	0
GH2 Pipeline (distribution)	2005	16105.1	No	20	0.6	0	2525504.694	0	100264.3123	0	0	1	0
GH2 Pipeline (distribution)	2005	17715.61	No	20	0.6	0	2525601.049	0	100274.9625	0	0	1	0
GH2 Pipeline (distribution)	2005	19487.171	No	20	0.6	0	2525701.105	0	100285.9175	0	0	1	0
GH2 Pipeline (distribution)	2005	21435.8881	No	20	0.6	0	2525805.002	0	100297.1868	0	0	1	0
GH2 Pipeline (distribution)	2005	23579.47691	No	20	0.6	0	2525912.887	0	100308.7797	0	0	1	0
GH2 Pipeline (distribution)	2005	25937.4246	No	20	0.6	0	2526024.915	0	100320.7061	0	0	1	0
GH2 Pipeline (distribution)	2005	28531.16706	No	20	0.6	0	2526141.245	0	100332.9761	0	0	1	0
GH2 Pipeline (distribution)	2005	31384.28377	No	20	0.6	0	2526262.04	0	100345.6001	0	0	1	0
GH2 Pipeline (distribution)	2005	34522.71214	No	20	0.6	0	2526387.474	0	100358.5889	0	0	1	0
GH2 Pipeline (distribution)	2005	37974.98336	No	20	0.6	0	2526517.723	0	100371.9536	0	0	1	0
GH2 Pipeline (distribution)	2005	41772.48169	No	20	0.6	0	2526652.974	0	100385.7057	0	0	1	0
GH2 Pipeline (distribution)	2005	45949.72986	No	20	0.6	0	2526793.417	0	100399.857	0	0	1	0
GH2 Pipeline (distribution)	2005	50544.70285	No	20	0.6	0	2526939.252	0	100414.4197	0	0	1	0
GH2 Pipeline (distribution)	2005	55599.17313	No	20	0.6	0	2527090.687	0	100429.4065	0	0	1	0
GH2 Pipeline (distribution)	2005	61159.09045	No	20	0.6	0	2527247.936	0	100444.8303	0	0	1	0
GH2 Pipeline (distribution)	2005	67274.99949	No	20	0.6	0	2527411.222	0	100460.7047	0	0	1	0
GH2 Pipeline (distribution)	2005	74002.49944	No	20	0.6	0	2527580.778	0	100477.0435	0	0	1	0
GH2 Pipeline (distribution)	2005	81402.74939	No	20	0.6	0	2527756.843	0	100493.861	0	0	1	0
GH2 Pipeline (distribution)	2005	89543.02433	No	20	0.6	0	2527939.668	0	100511.1721	0	0	1	0
GH2 Pipeline (distribution)	2005	98497.32676	No	20	0.6	0	2528129.513	0	100528.9919	0	0	1	0
GH2 Pipeline (distribution)	2005	108347.0594	No	20	0.6	0	2528326.647	0	100547.3364	0	0	1	0
GH2 Pipeline (distribution)	2005	119181.7654	No	20	0.6	0	2528531.35	0	100566.2217	0	0	1	0
GH2 Pipeline (distribution)	2005	131099.9419	No	20	0.6	0	2528743.912	0	100585.6647	0	0	1	0
GH2 Pipeline (distribution)	2005	144209.9361	No	20	0.6	0	2528964.635	0	100605.6829	0	0	1	0
GH2 Pipeline (distribution)	2005	158630.9297	No	20	0.6	0	2529193.833	0	100626.294	0	0	1	0
GH2 Pipeline (distribution)	2005	174494.0227	No	20	0.6	0	2529431.83	0	100647.5168	0	0	1	0
GH2 Pipeline (distribution)	2005	191943.425	No	20	0.6	0	2529678.966	0	100669.3702	0	0	1	0
GH2 Pipeline (distribution)	2005	211137.7675	No	20	0.6	0	2529935.589	0	100691.8741	0	0	1	0
GH2 Pipeline (distribution)	2005	232251.5442	No	20	0.6	0	2530202.066	0	100715.049	0	0	1	0
GH2 Pipeline (distribution)	2005	255476.6986	No	20	0.6	0	2530478.774	0	100738.9159	0	0	1	0
GH2 Pipeline (distribution)	2005	281024.3685	No	20	0.6	0	2530766.106	0	100763.4966	0	0	1	0
GH2 Pipeline (distribution)	2005	309126.8053	No	20	0.6	0	2531064.47	0	100788.8136	0	0	1	0
GH2 Pipeline (distribution)	2005	340039.4859	No	20	0.6	0	2531374.289	0	100814.8903	0	0	1	0
GH2 Pipeline (distribution)	2005	374043.4344	No	20	0.6	0	2531696.004	0	100841.7506	0	0	1	0
GH2 Pipeline (distribution)	2005	411447.7779	No	20	0.6	0	2532030.071	0	100869.4194	0	0	1	0
GH2 Pipeline (distribution)	2005	452592.5557	No	20	0.6	0	2532376.964	0	100897.9224	0	0	1	0
GH2 Pipeline (distribution)	2005	497851.8112	No	20	0.6	0	2532737.175	0	100927.2861	0	0	1	0
GH2 Pipeline (distribution)	2005	547636.9924	No	20	0.6	0	2533111.217	0	100957.5379	0	0	1	0
GH2 Pipeline (distribution)	2005	602400.6916	No	20	0.6	0	2533499.619	0	100988.7061	0	0	1	0
GH2 Pipeline (distribution)	2005	662640.7608	No	20	0.6	0	2533902.935	0	101020.8201	0	0	1	0
GH2 Pipeline (distribution)	2005	728904.8369	No	20	0.6	0	2534321.735	0	101053.91	0	0	1	0
GH2 Pipeline (distribution)	2005	801795.3205	No	20	0.6	0	2534756.614	0	101088.0072	0	0	1	0
GH2 Pipeline (distribution)	2005	881974.8526	No	20	0.6	0	2535208.191	0	101123.1439	0	0	1	0
GH2 Pipeline (distribution)	2005	970172.3378	No	20	0.6	0	2535677.105	0	101159.3536	0	0	1	0
GH2 Pipeline (distribution)	2005	1115698.189	No	20	0.6	0	2536397.467	0	101214.464	0	0	1	0
GH2 Pipeline (distribution)	2005	1227268.007	No	20	0.6	0	2536912.043	0	101253.4702	0	0	1	0
GH2 Pipeline (distribution)	2005	1349994.808	No	20	0.6	0	2537446.376	0	101293.6741	0	0	1	0
GH2 Pipeline (distribution)	2005	1484994.289	No	20	0.6	0	2538001.224	0	101335.1147	0	0	1	0
GH2 Pipeline (distribution)	2005	1633493.718	No	20	0.6	0	2538577.375	0	101377.8318	0	0	1	0
GH2 Pipeline (distribution)	2005	1796843.09	No	20	0.6	0	2539175.647	0	101421.867	0	0	1	0
GH2 Pipeline (distribution)	2005	1976527.399	No	20	0.6	0	2539796.889	0	101467.263	0	0	1	0
GH2 Pipeline (distribution)	2005	2174180.138	No	20	0.6	0	2540441.983	0	101514.0642	0	0	1	0
GH2 Pipeline (distribution)	2005	2391598.152	No	20	0.6	0	2541111.845	0	101562.3164	0	0	1	0
GH2 Pipeline (distribution)	2005	2630757.967	No	20	0.6	0	2541807.426	0	101612.067	0	0	1	0
GH2 Pipeline (distribution)	2005	2893833.764	No	20	0.6	0	2542529.714	0	101663.3649	0	0	1	0
GH2 Pipeline (distribution)	2005	3183217.141	No	20	0.6	0	2543279.733	0	101716.2607	0	0	1	0
GH2 Pipeline (distribution)	2005	3501538.855	No	20	0.6	0	2544058.548	0	101770.807	0	0	1	0
