Material	Zone	Year	Price [$/unit]	Billable?	Quantity [unit]	Period
Natural Gas (Commercial) [MMBtu]	Zone_WECC_CO	2043	10.01565591	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_CO	2044	10.0320133	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_CO	2045	10.0483707	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_CO	2046	10.07719656	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_CO	2047	10.10602242	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_CO	2048	10.13484828	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_CO	2049	10.16367414	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_CO	2050	10.1925	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_ID	2025	7.699464857	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_ID	2026	8.066983039	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_ID	2027	8.43450122	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_ID	2028	8.802019401	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_ID	2029	9.169537583	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_ID	2030	9.537055764	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_ID	2031	9.613425399	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_ID	2032	9.689795034	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_ID	2033	9.766164669	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_ID	2034	9.842534304	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_ID	2035	9.918903939	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_ID	2036	9.933524637	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_ID	2037	9.948145336	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_ID	2038	9.962766034	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_ID	2039	9.977386732	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_ID	2040	9.99200743	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_ID	2041	10.00840655	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_ID	2042	10.02480567	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_ID	2043	10.0412048	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_ID	2044	10.05760392	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_ID	2045	10.07400304	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_ID	2046	10.10290243	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_ID	2047	10.13180182	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_ID	2048	10.16070122	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_ID	2049	10.18960061	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_ID	2050	10.2185	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_IID	2025	9.0051	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_IID	2026	9.43494	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_IID	2027	9.86478	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_IID	2028	10.29462	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_IID	2029	10.72446	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_IID	2030	11.1543	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_IID	2031	11.24362	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_IID	2032	11.33294	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_IID	2033	11.42226	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_IID	2034	11.51158	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_IID	2035	11.6009	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_IID	2036	11.618	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_IID	2037	11.6351	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_IID	2038	11.6522	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_IID	2039	11.6693	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_IID	2040	11.6864	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_IID	2041	11.70558	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_IID	2042	11.72476	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_IID	2043	11.74394	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_IID	2044	11.76312	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_IID	2045	11.7823	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_IID	2046	11.8161	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_IID	2047	11.8499	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_IID	2048	11.8837	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_IID	2049	11.9175	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_IID	2050	11.9513	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_MT	2025	8.994174498	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_MT	2026	9.423492992	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_MT	2027	9.852811485	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_MT	2028	10.28212998	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_MT	2029	10.71144847	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_MT	2030	11.14076697	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_MT	2031	11.2299786	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_MT	2032	11.31919023	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_MT	2033	11.40840186	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_MT	2034	11.49761349	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_MT	2035	11.58682513	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_MT	2036	11.60390438	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_MT	2037	11.62098363	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_MT	2038	11.63806289	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_MT	2039	11.65514214	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_MT	2040	11.67222139	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_MT	2041	11.69137812	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_MT	2042	11.71053485	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_MT	2043	11.72969158	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_MT	2044	11.74884831	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_MT	2045	11.76800504	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_MT	2046	11.80176403	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_MT	2047	11.83552302	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_MT	2048	11.86928202	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_MT	2049	11.90304101	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_MT	2050	11.9368	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_NM	2025	6.998122988	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_NM	2026	7.332164052	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_NM	2027	7.666205116	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_NM	2028	8.00024618	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_NM	2029	8.334287244	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_NM	2030	8.668328308	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_NM	2031	8.737741457	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_NM	2032	8.807154606	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_NM	2033	8.876567754	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_NM	2034	8.945980903	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_NM	2035	9.015394052	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_NM	2036	9.028682955	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_NM	2037	9.041971858	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_NM	2038	9.055260762	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_NM	2039	9.068549665	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_NM	2040	9.081838568	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_NM	2041	9.096743899	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_NM	2042	9.111649231	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_NM	2043	9.126554562	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_NM	2044	9.141459893	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_NM	2045	9.156365225	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_NM	2046	9.18263218	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_NM	2047	9.208899135	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_NM	2048	9.23516609	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_NM	2049	9.261433045	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_NM	2050	9.2877	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_NNV	2025	10.22363252	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_NNV	2026	10.71163667	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_NNV	2027	11.19964083	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_NNV	2028	11.68764498	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_NNV	2029	12.17564914	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_NNV	2030	12.66365329	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_NNV	2031	12.7650597	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_NNV	2032	12.86646611	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_NNV	2033	12.96787252	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_NNV	2034	13.06927893	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_NNV	2035	13.17068534	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_NNV	2036	13.19009924	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_NNV	2037	13.20951314	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_NNV	2038	13.22892704	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_NNV	2039	13.24834094	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_NNV	2040	13.26775484	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_NNV	2041	13.2895302	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_NNV	2042	13.31130555	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_NNV	2043	13.33308091	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_NNV	2044	13.35485627	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_NNV	2045	13.37663163	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_NNV	2046	13.4150053	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_NNV	2047	13.45337898	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_NNV	2048	13.49175265	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_NNV	2049	13.53012633	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_NNV	2050	13.5685	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_PNW	2025	9.722717099	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_PNW	2026	10.18681108	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_PNW	2027	10.65090506	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_PNW	2028	11.11499905	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_PNW	2029	11.57909303	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_PNW	2030	12.04318701	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_PNW	2031	12.13962493	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_PNW	2032	12.23606284	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_PNW	2033	12.33250076	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_PNW	2034	12.42893868	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_PNW	2035	12.5253766	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_PNW	2036	12.5438393	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_PNW	2037	12.562302	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_PNW	2038	12.5807647	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_PNW	2039	12.5992274	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_PNW	2040	12.6176901	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_PNW	2041	12.63839855	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_PNW	2042	12.65910701	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_PNW	2043	12.67981547	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_PNW	2044	12.70052392	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_PNW	2045	12.72123238	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_PNW	2046	12.7577259	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_PNW	2047	12.79421943	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_PNW	2048	12.83071295	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_PNW	2049	12.86720648	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_PNW	2050	12.9037	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SCE	2025	9.0051	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SCE	2026	9.43494	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SCE	2027	9.86478	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SCE	2028	10.29462	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SCE	2029	10.72446	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SCE	2030	11.1543	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SCE	2031	11.24362	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SCE	2032	11.33294	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SCE	2033	11.42226	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SCE	2034	11.51158	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SCE	2035	11.6009	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SCE	2036	11.618	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SCE	2037	11.6351	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SCE	2038	11.6522	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SCE	2039	11.6693	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SCE	2040	11.6864	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SCE	2041	11.70558	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SCE	2042	11.72476	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SCE	2043	11.74394	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SCE	2044	11.76312	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SCE	2045	11.7823	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SCE	2046	11.8161	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SCE	2047	11.8499	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SCE	2048	11.8837	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SCE	2049	11.9175	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SCE	2050	11.9513	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SF	2025	9.0051	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SF	2026	9.43494	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SF	2027	9.86478	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SF	2028	10.29462	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SF	2029	10.72446	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SF	2030	11.1543	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SF	2031	11.24362	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SF	2032	11.33294	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SF	2033	11.42226	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SF	2034	11.51158	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SF	2035	11.6009	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SF	2036	11.618	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SF	2037	11.6351	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SF	2038	11.6522	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SF	2039	11.6693	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SF	2040	11.6864	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SF	2041	11.70558	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SF	2042	11.72476	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SF	2043	11.74394	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SF	2044	11.76312	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SF	2045	11.7823	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SF	2046	11.8161	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SF	2047	11.8499	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SF	2048	11.8837	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SF	2049	11.9175	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SF	2050	11.9513	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SNV	2025	10.22363252	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SNV	2026	10.71163667	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SNV	2027	11.19964083	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SNV	2028	11.68764498	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SNV	2029	12.17564914	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SNV	2030	12.66365329	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SNV	2031	12.7650597	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SNV	2032	12.86646611	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SNV	2033	12.96787252	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SNV	2034	13.06927893	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SNV	2035	13.17068534	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SNV	2036	13.19009924	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SNV	2037	13.20951314	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SNV	2038	13.22892704	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SNV	2039	13.24834094	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SNV	2040	13.26775484	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SNV	2041	13.2895302	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SNV	2042	13.31130555	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SNV	2043	13.33308091	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SNV	2044	13.35485627	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SNV	2045	13.37663163	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SNV	2046	13.4150053	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SNV	2047	13.45337898	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SNV	2048	13.49175265	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SNV	2049	13.53012633	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_SNV	2050	13.5685	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_UT	2025	6.87568202	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_UT	2026	7.203878615	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_UT	2027	7.53207521	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_UT	2028	7.860271805	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_UT	2029	8.1884684	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_UT	2030	8.516664995	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_UT	2031	8.584863674	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_UT	2032	8.653062352	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_UT	2033	8.72126103	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_UT	2034	8.789459709	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_UT	2035	8.857658387	TRUE	Infinity	1 Year
