Technology	Year	Nameplate Capacity [kg/yr]	Production?	Lifetime [yr]	Scaling Exponent	Capital Cost [$]	Capital Cost [$/km]	Fixed Operating Cost [$/yr]	Fixed Operating Cost [$/km/yr]	Variable Operating Cost [$/kg]	Variable Operating Cost [$/km/kg]	Maximum Utilization [kg/kg]	Storage Technology	Storage [kg]
GH2 Truck	2020	10983423.9	No	30	0.957195496	58409985.78	0	9086685.23	0	0	0	0.98	No Storage	0.00E+00
GH2 Truck	2020	34713043.45	No	30	0.98546448	175731770.4	0	27489644.66	0	0	0	0.98	No Storage	0.00E+00
GH2 Truck	2020	109710359.6	No	30	0.997115111	546186589.4	0	85623990.2	0	0	0	0.98	No Storage	0.00E+00
GH2 Truck	2020	346738914.1	No	30	0.99892741	1720498274	0	269827463.5	0	0	0	0.98	No Storage	0.00E+00
GH2 Truck	2020	1095866198	No	30	1	5430916874	0	851900217	0	0	0	0.98	No Storage	0.00E+00
GH2 Truck	2025	1099582.584	No	30	0.733562447	6876342.478	0	1046535.67	0	0	0	0.98	No Storage	0.00E+00
GH2 Truck	2025	1954813.483	No	30	0.781313355	10487168.1	0	1626199.687	0	0	0	0.98	No Storage	0.00E+00
GH2 Truck	2025	3475223.97	No	30	0.87481776	16439584.49	0	2593863.498	0	0	0	0.98	No Storage	0.00E+00
GH2 Truck	2025	10983423.9	No	30	0.957147753	44986824.58	0	7250531.252	0	0	0	0.98	No Storage	0.00E+00
GH2 Truck	2025	34713043.45	No	30	0.985427644	135339529.8	0	21955627.24	0	0	0	0.98	No Storage	0.00E+00
GH2 Truck	2025	109710359.6	No	30	0.997110906	420626860.6	0	68410772.88	0	0	0	0.98	No Storage	0.00E+00
GH2 Truck	2025	346738914.1	No	30	0.99892162	1324976300	0	215598300.6	0	0	0	0.98	No Storage	0.00E+00
GH2 Truck	2025	1095866198	No	30	1	4182386180	0	680707527.5	0	0	0	0.98	No Storage	0.00E+00
GH2 Truck	2030	1099582.584	No	30	0.733849218	6226332.636	0	961415.8997	0	0	0	0.98	No Storage	0.00E+00
GH2 Truck	2030	1954813.483	No	30	0.78100214	9497399.509	0	1496500.46	0	0	0	0.98	No Storage	0.00E+00
GH2 Truck	2030	3475223.97	No	30	0.874806123	14885367.05	0	2390006.234	0	0	0	0.98	No Storage	0.00E+00
GH2 Truck	2030	10983423.9	No	30	0.957126058	40733172.41	0	6692181.025	0	0	0	0.98	No Storage	0.00E+00
GH2 Truck	2030	34713043.45	No	30	0.985410903	122539673	0	20274960.92	0	0	0	0.98	No Storage	0.00E+00
GH2 Truck	2030	109710359.6	No	30	0.997108995	380838363.3	0	63185818.08	0	0	0	0.98	No Storage	0.00E+00
GH2 Truck	2030	346738914.1	No	30	0.998918989	1199639735	0	199139004.2	0	0	0	0.98	No Storage	0.00E+00
GH2 Truck	2030	1095866198	No	30	1	3786740533	0	628750664.3	0	0	0	0.98	No Storage	0.00E+00
GH2 Truck Link	2015	1099582.584	No	30	1	0	1333.497108	0	93.4748871	0	0	0.98	No Storage	0.00E+00
GH2 Truck Link	2015	1954813.483	No	30	1	0	3612.53546	0	253.2299038	0	0	0.98	No Storage	0.00E+00
GH2 Truck Link	2015	3475223.97	No	30	1	0	7694.096103	0	539.3373263	0	0	0.98	No Storage	0.00E+00
GH2 Truck Link	2015	10983423.9	No	30	1	0	27916.51624	0	1956.879538	0	0	0.98	No Storage	0.00E+00
GH2 Truck Link	2015	34713043.45	No	30	1	0	92309.31729	0	6470.657464	0	0	0.98	No Storage	0.00E+00
GH2 Truck Link	2015	109710359.6	No	30	1	0	295508.034	0	20714.39072	0	0	0.98	No Storage	0.00E+00
GH2 Truck Link	2015	346738914.1	No	30	1	0	937322.4649	0	65704.01322	0	0	0.98	No Storage	0.00E+00
GH2 Truck Link	2015	1095866198	No	30	1	0	2965302.467	0	207860.4534	0	0	0.98	No Storage	0.00E+00
GH2 Truck Link	2020	1099582.584	No	30	1	0	1133.84264	0	79.47959705	0	0	0.98	No Storage	0.00E+00
GH2 Truck Link	2020	1954813.483	No	30	1	0	3025.067287	0	212.0498212	0	0	0.98	No Storage	0.00E+00
GH2 Truck Link	2020	3475223.97	No	30	1	0	6414.388144	0	449.632927	0	0	0.98	No Storage	0.00E+00
GH2 Truck Link	2020	10983423.9	No	30	1	0	23182.92775	0	1625.066558	0	0	0.98	No Storage	0.00E+00
GH2 Truck Link	2020	34713043.45	No	30	1	0	76575.16428	0	5367.731805	0	0	0.98	No Storage	0.00E+00
GH2 Truck Link	2020	109710359.6	No	30	1	0	245074.5386	0	17179.126	0	0	0.98	No Storage	0.00E+00
GH2 Truck Link	2020	346738914.1	No	30	1	0	777290.7696	0	54486.18263	0	0	0.98	No Storage	0.00E+00
GH2 Truck Link	2020	1095866198	No	30	1	0	2458981.754	0	172368.6093	0	0	0.98	No Storage	0.00E+00
GH2 Truck Link	2025	1099582.584	No	30	1	0	934.1881727	0	65.484307	0	0	0.98	No Storage	0.00E+00
GH2 Truck Link	2025	1954813.483	No	30	1	0	2437.599114	0	170.8697385	0	0	0.98	No Storage	0.00E+00
GH2 Truck Link	2025	3475223.97	No	30	1	0	5134.680184	0	359.9285276	0	0	0.98	No Storage	0.00E+00
GH2 Truck Link	2025	10983423.9	No	30	1	0	18449.33926	0	1293.253577	0	0	0.98	No Storage	0.00E+00
GH2 Truck Link	2025	34713043.45	No	30	1	0	60841.01126	0	4264.806145	0	0	0.98	No Storage	0.00E+00
GH2 Truck Link	2025	109710359.6	No	30	1	0	194641.0432	0	13643.86127	0	0	0.98	No Storage	0.00E+00
GH2 Truck Link	2025	346738914.1	No	30	1	0	617259.0743	0	43268.35203	0	0	0.98	No Storage	0.00E+00
GH2 Truck Link	2025	1095866198	No	30	1	0	1952661.041	0	136876.7651	0	0	0.98	No Storage	0.00E+00
GH2 Truck Link	2030	1099582.584	No	30	1	0	870.9198675	0	61.04935349	0	0	0.98	No Storage	0.00E+00
GH2 Truck Link	2030	1954813.483	No	30	1	0	2251.436911	0	157.8202231	0	0	0.98	No Storage	0.00E+00
GH2 Truck Link	2030	3475223.97	No	30	1	0	4729.154804	0	331.5021899	0	0	0.98	No Storage	0.00E+00
GH2 Truck Link	2030	10983423.9	No	30	1	0	16949.31712	0	1188.105692	0	0	0.98	No Storage	0.00E+00
GH2 Truck Link	2030	34713043.45	No	30	1	0	55855.03119	0	3915.301132	0	0	0.98	No Storage	0.00E+00
GH2 Truck Link	2030	109710359.6	No	30	1	0	178659.2231	0	12523.57475	0	0	0.98	No Storage	0.00E+00
GH2 Truck Link	2030	346738914.1	No	30	1	0	566546.7898	0	39713.54487	0	0	0.98	No Storage	0.00E+00
GH2 Truck Link	2030	1095866198	No	30	1	0	1792213.575	0	125629.79	0	0	0.98	No Storage	0.00E+00
LH2 Truck	2015	1099582.584	No	30	0.197184944	1082324.947	0	165726.2134	0	0	0	0.98	No Storage	0.00E+00
LH2 Truck	2015	1954813.483	No	30	0.940000174	1212354.822	0	207878.8247	0	0	0	0.98	No Storage	0.00E+00
LH2 Truck	2015	3475223.97	No	30	0.835858938	2082162.462	0	354106.5763	0	0	0	0.98	No Storage	0.00E+00
LH2 Truck	2015	10983423.9	No	30	0.921140249	5448027.002	0	973355.7446	0	0	0	0.98	No Storage	0.00E+00
LH2 Truck	2015	34713043.45	No	30	0.970536478	15724746.3	0	2878734.746	0	0	0	0.98	No Storage	0.00E+00
LH2 Truck	2015	109710359.6	No	30	0.993890447	48041222.75	0	8876872.095	0	0	0	0.98	No Storage	0.00E+00
LH2 Truck	2015	346738914.1	No	30	0.997932776	150770272.4	0	27918747.79	0	0	0	0.98	No Storage	0.00E+00
LH2 Truck	2015	1095866198	No	30	1	475376337.8	0	88078004.62	0	0	0	0.98	No Storage	0.00E+00
LH2 Truck Link	2015	1099582.584	No	30	1	0	753.5715589	0	52.82352395	0	0	0.98	No Storage	0.00E+00
LH2 Truck Link	2015	1954813.483	No	30	0.990126579	0	1554.401375	0	108.9597362	0	0	0.98	No Storage	0.00E+00
LH2 Truck Link	2015	3475223.97	No	30	0.974675053	0	2747.726482	0	192.6089088	0	0	0.98	No Storage	0.00E+00
LH2 Truck Link	2015	10983423.9	No	30	1	0	8434.749286	0	591.2553037	0	0	0.98	No Storage	0.00E+00
LH2 Truck Link	2015	34713043.45	No	30	1	0	26720.69711	0	1873.055541	0	0	0.98	No Storage	0.00E+00
LH2 Truck Link	2015	109710359.6	No	30	0.998564184	0	84465.48837	0	5920.824233	0	0	0.98	No Storage	0.00E+00
LH2 Truck Link	2015	346738914.1	No	30	1	0	266511.9506	0	18681.83617	0	0	0.98	No Storage	0.00E+00
LH2 Truck Link	2015	1095866198	No	30	1	0	842316.9459	0	59044.35861	0	0	0.98	No Storage	0.00E+00
LH2 Pipeline Train Terminal	2015	1099582.584	No	30	0.55429916	28661183.91	0	3518721.903	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Train Terminal	2015	1954813.483	No	30	0.623999616	39427659.68	0	4698823.68	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Train Terminal	2015	3475223.97	No	30	0.69843099	56457864.44	0	6520572.329	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Train Terminal	2015	10983423.9	No	30	0.756981632	126115593.6	0	13777822.63	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Train Terminal	2015	34713043.45	No	30	0.901249888	301352017.4	0	31677401.92	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Train Terminal	2015	109710359.6	No	30	0.95598122	850116004.7	0	87000192.53	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Train Terminal	2015	346738914.1	No	30	0.978429213	2554080233	0	257797762.9	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Train Terminal	2015	1095866198	No	30	1	7874253184	0	789735803.7	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Train Terminal	2020	1099582.584	No	30	0.569677254	27706194.49	0	3425739.6	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Train Terminal	2020	1954813.483	No	30	0.636168627	38452660.31	0	4603570.368	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Train Terminal	2020	3475223.97	No	30	0.705992203	55448601.92	0	6421744.803	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Train Terminal	2020	10983423.9	No	30	0.760255671	124943508.1	0	13662798.64	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Train Terminal	2020	34713043.45	No	30	0.902740709	299678252.8	0	31513035.25	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Train Terminal	2020	109710359.6	No	30	0.95618476	846845848	0	86678982.95	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Train Terminal	2020	346738914.1	No	30	0.978484204	2544851388	0	256891207.9	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Train Terminal	2020	1095866198	No	30	1	7846297067	0	786989588.5	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Train Terminal	2025	1099582.584	No	30	0.586003713	26751205.08	0	3331084.795	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Train Terminal	2025	1954813.483	No	30	0.648879496	37477660.94	0	4507254.999	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Train Terminal	2025	3475223.97	No	30	0.713764894	54439339.41	0	6322271.598	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Train Terminal	2025	10983423.9	No	30	0.76357908	123771422.6	0	13547530.31	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Train Terminal	2025	34713043.45	No	30	0.90424568	298004488.2	0	31348539.27	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Train Terminal	2025	109710359.6	No	30	0.956389829	843575691.3	0	86357669.44	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Train Terminal	2025	346738914.1	No	30	0.978539592	2535622544	0	255984471.8	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Train Terminal	2025	1095866198	No	30	1	7818340950	0	784242962.8	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Train Terminal	2030	1099582.584	No	30	0.592328621	26396728.04	0	3296260.825	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Train Terminal	2030	1954813.483	No	30	0.653745523	37115872.75	0	4471712.778	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Train Terminal	2030	3475223.97	No	30	0.716705671	54064968.77	0	6285493.272	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Train Terminal	2030	10983423.9	No	30	0.764824033	123336937.5	0	13504846.31	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Train Terminal	2030	34713043.45	No	30	0.904807902	297384106.3	0	31287592.7	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Train Terminal	2030	109710359.6	No	30	0.956466009	842364349.6	0	86238666.74	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Train Terminal	2030	346738914.1	No	30	0.978560427	2532203458	0	255648579.4	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Train Terminal	2030	1095866198	No	30	1	7807985737	0	783225662.4	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2015	1099582.584	No	30	0.55429916	28661183.91	0	3518721.903	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2015	1954813.483	No	30	0.623999616	39427659.68	0	4698823.68	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2015	3475223.97	No	30	0.69843099	56457864.44	0	6520572.329	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2015	10983423.9	No	30	0.756981632	126115593.6	0	13777822.63	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2015	34713043.45	No	30	0.901249888	301352017.4	0	31677401.92	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2015	109710359.6	No	30	0.95598122	850116004.7	0	87000192.53	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2015	346738914.1	No	30	0.978429213	2554080233	0	257797762.9	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2015	1095866198	No	30	1	7874253184	0	789735803.7	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2020	1099582.584	No	30	0.569677254	27706194.49	0	3425739.6	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2020	1954813.483	No	30	0.636168627	38452660.31	0	4603570.368	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2020	3475223.97	No	30	0.705992203	55448601.92	0	6421744.803	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2020	10983423.9	No	30	0.760255671	124943508.1	0	13662798.64	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2020	34713043.45	No	30	0.902740709	299678252.8	0	31513035.25	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2020	109710359.6	No	30	0.95618476	846845848	0	86678982.95	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2020	346738914.1	No	30	0.978484204	2544851388	0	256891207.9	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2020	1095866198	No	30	1	7846297067	0	786989588.5	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2025	1099582.584	No	30	0.586003713	26751205.08	0	3331084.795	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2025	1954813.483	No	30	0.648879496	37477660.94	0	4507254.999	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2025	3475223.97	No	30	0.713764894	54439339.41	0	6322271.598	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2025	10983423.9	No	30	0.76357908	123771422.6	0	13547530.31	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2025	34713043.45	No	30	0.90424568	298004488.2	0	31348539.27	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2025	109710359.6	No	30	0.956389829	843575691.3	0	86357669.44	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2025	346738914.1	No	30	0.978539592	2535622544	0	255984471.8	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2025	1095866198	No	30	1	7818340950	0	784242962.8	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2030	1099582.584	No	30	0.592328621	26396728.04	0	3296260.825	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2030	1954813.483	No	30	0.653745523	37115872.75	0	4471712.778	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2030	3475223.97	No	30	0.716705671	54064968.77	0	6285493.272	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2030	10983423.9	No	30	0.764824033	123336937.5	0	13504846.31	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2030	34713043.45	No	30	0.904807902	297384106.3	0	31287592.7	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2030	109710359.6	No	30	0.956466009	842364349.6	0	86238666.74	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2030	346738914.1	No	30	0.978560427	2532203458	0	255648579.4	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2030	1095866198	No	30	1	7807985737	0	783225662.4	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2015	1099582.584	No	30	0.035985457	10424372.38	0	1356998.973	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2015	1954813.483	No	30	0.058126714	10642456.21	0	1431255.649	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2015	3475223.97	No	30	0.121842163	11004401.52	0	1527779.378	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2015	10983423.9	No	30	0.297349667	12660698.07	0	1841991.943	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2015	34713043.45	No	30	0.553350909	17826234.64	0	2549475.916	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2015	109710359.6	No	30	0.890162892	33697638.92	0	4372756.022	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2015	346738914.1	No	30	0.973373922	93856159.83	0	10612084.97	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2015	1095866198	No	30	1	287681022.1	0	29998723.12	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2020	1099582.584	No	30	0.035979878	9469382.966	0	1266601.103	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2020	1954813.483	No	30	0.05793478	9667456.841	0	1339435.136	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2020	3475223.97	No	30	0.121016803	9995139.004	0	1433230.515	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2020	10983423.9	No	30	0.296087834	11488612.57	0	1733137.562	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2020	34713043.45	No	30	0.550323865	16152470.02	0	2393708.653	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2020	109710359.6	No	30	0.888924757	30427482.23	0	4063907.921	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2020	346738914.1	No	30	0.974483671	84627314.91	0	9722188.453	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2020	1095866198	No	30	1	259724905.2	0	27272661.02	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2025	1099582.584	No	30	0.035973047	8514393.552	0	1169361.865	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2025	1954813.483	No	30	0.05769976	8692457.47	0	1239686.968	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2025	3475223.97	No	30	0.12000497	8985876.485	0	1329478.646	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2025	10983423.9	No	30	0.294536773	10316527.08	0	1611699.618	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2025	34713043.45	No	30	0.546582417	14478705.4	0	2220613.264	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2025	109710359.6	No	30	0.887385984	27157325.55	0	3730232.94	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2025	346738914.1	No	30	0.975863112	75398469.99	0	8798793.912	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2025	1095866198	No	30	1	231768788.3	0	24505882.22	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2030	1099582.584	No	30	0.035994354	8159916.517	0	1134537.895	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2030	1954813.483	No	30	0.057625071	8330669.282	0	1204144.747	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2030	3475223.97	No	30	0.119593798	8611505.851	0	1292700.32	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2030	10983423.9	No	30	0.293872038	9882041.944	0	1569015.62	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2030	34713043.45	No	30	0.544985993	13858323.58	0	2159666.697	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2030	109710359.6	No	30	0.88671055	25945983.84	0	3611230.231	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2030	346738914.1	No	30	0.976470813	71979384.21	0	8462901.515	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2030	1095866198	No	30	1	221413575.7	0	23488581.86	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline (transmission)	2015	1040235.929	No	50	0	0	506587.0629	0	30666.60318	0	0	1	No Storage	0.00E+00
LH2 Pipeline (transmission)	2015	1844785.736	No	50	0.111538483	0	482170.9149	0	29188.55454	0	0	1	No Storage	0.00E+00
LH2 Pipeline (transmission)	2015	3275972.376	No	50	0.18047653	0	514065.0421	0	31119.2879	0	0	1	No Storage	0.00E+00
LH2 Pipeline (transmission)	2015	10343504.96	No	50	0.245396274	0	632608.4163	0	38295.3942	0	0	1	No Storage	0.00E+00
LH2 Pipeline (transmission)	2015	32679334.75	No	50	0.318948132	0	838950.4063	0	50786.45129	0	0	1	No Storage	0.00E+00
LH2 Pipeline (transmission)	2015	103269839.5	No	50	0.388053995	0	1210918.082	0	73303.77546	0	0	1	No Storage	0.00E+00
LH2 Pipeline (transmission)	2015	326370970.9	No	50	0.51211478	0	1892518.354	0	114564.926	0	0	1	No Storage	0.00E+00
LH2 Pipeline (transmission)	2015	1031481261	No	50	1	0	3411688.476	0	206528.9549	0	0	1	No Storage	0.00E+00
LH2 Station (350bar)	2015	54750	No	20	0.058565443	2430949.568	0	530552.5738	0	0	0	1	No Storage	0.00E+00
LH2 Station (350bar)	2015	182500	No	20	0.151962366	2608546.45	0	578875.0983	0	0	0	1	No Storage	0.00E+00
LH2 Station (350bar)	2015	365000	No	20	0	2898303.125	0	650376.1994	0	0	0	1	No Storage	0.00E+00
LH2 Station (350bar)	2015	547500	No	20	0.402226207	2890974.198	0	659762.7948	0	0	0	1	No Storage	0.00E+00
LH2 Station (350bar)	2015	730000	No	20	0.082432985	3245621.336	0	745646.0399	0	0	0	1	No Storage	0.00E+00
LH2 Station (350bar)	2015	1095000	No	20	1	3355935.288	0	778587.0942	0	0	0	1	No Storage	0.00E+00
LH2 Station (350bar)	2015	1460000	No	20	0.115626072	6624659.252	0	1333851.193	0	0	0	1	No Storage	0.00E+00
LH2 Station (350bar)	2015	2044000	No	20	0.446715942	6887470.559	0	1407590.853	0	0	0	1	No Storage	0.00E+00
LH2 Station (350bar)	2015	2774000	No	20	0.294556238	7894156.097	0	1590574.999	0	0	0	1	No Storage	0.00E+00
LH2 Station (350bar)	2015	3832500	No	20	0.959930219	8682689.087	0	1742324.516	0	0	0	1	No Storage	0.00E+00
LH2 Station (350bar)	2015	5288850	No	20	0.359582969	11828465.62	0	2309965.653	0	0	0	1	No Storage	0.00E+00
LH2 Station (350bar)	2015	8030000	No	20	1	13744860.23	0	2660298.341	0	0	0	1	No Storage	0.00E+00
LH2 Station (350bar)	2020	54750	No	20	0.061083323	1939135.002	0	463198.7329	0	0	0	1	No Storage	0.00E+00
LH2 Station (350bar)	2020	182500	No	20	0.162301417	2087119.025	0	508305.5649	0	0	0	1	No Storage	0.00E+00
LH2 Station (350bar)	2020	365000	No	20	0	2335634.125	0	574638.0918	0	0	0	1	No Storage	0.00E+00
LH2 Station (350bar)	2020	547500	No	20	0.362813767	2329044.397	0	584821.2328	0	0	0	1	No Storage	0.00E+00
LH2 Station (350bar)	2020	730000	No	20	0.093303123	2585278.063	0	655160.3059	0	0	0	1	No Storage	0.00E+00
LH2 Station (350bar)	2020	1095000	No	20	1	2684955.705	0	686886.6476	0	0	0	1	No Storage	0.00E+00
LH2 Station (350bar)	2020	1460000	No	20	0.095234798	5276261.092	0	1132853.795	0	0	0	1	No Storage	0.00E+00
LH2 Station (350bar)	2020	2044000	No	20	0.434490695	5448070.917	0	1190312.387	0	0	0	1	No Storage	0.00E+00
LH2 Station (350bar)	2020	2774000	No	20	0.284587663	6221102.059	0	1335489.796	0	0	0	1	No Storage	0.00E+00
LH2 Station (350bar)	2020	3832500	No	20	0.941145831	6820504.824	0	1456040.303	0	0	0	1	No Storage	0.00E+00
LH2 Station (350bar)	2020	5288850	No	20	0.351198442	9235557.986	0	1905375.508	0	0	0	1	No Storage	0.00E+00
LH2 Station (350bar)	2020	8030000	No	20	1	10694352.27	0	2181227.472	0	0	0	1	No Storage	0.00E+00
LH2 Station (350bar)	2025	54750	No	20	0.065295305	1447320.437	0	375562.8218	0	0	0	1	No Storage	0.00E+00
LH2 Station (350bar)	2025	182500	No	20	0.17936409	1565691.6	0	415179.8048	0	0	0	1	No Storage	0.00E+00
LH2 Station (350bar)	2025	365000	No	20	0	1772965.124	0	474556.7728	0	0	0	1	No Storage	0.00E+00
LH2 Station (350bar)	2025	547500	No	20	0.297356195	1767114.596	0	484160.6769	0	0	0	1	No Storage	0.00E+00
LH2 Station (350bar)	2025	730000	No	20	0.111523399	1924934.789	0	533399.9311	0	0	0	1	No Storage	0.00E+00
LH2 Station (350bar)	2025	1095000	No	20	1	2013976.122	0	563214.1399	0	0	0	1	No Storage	0.00E+00
LH2 Station (350bar)	2025	1460000	No	20	0.060523089	3927862.931	0	895823.6979	0	0	0	1	No Storage	0.00E+00
LH2 Station (350bar)	2025	2044000	No	20	0.413378803	4008671.276	0	932404.0011	0	0	0	1	No Storage	0.00E+00
LH2 Station (350bar)	2025	2774000	No	20	0.26720834	4548048.02	0	1036291.913	0	0	0	1	No Storage	0.00E+00
LH2 Station (350bar)	2025	3832500	No	20	0.907975562	4958320.562	0	1122034.342	0	0	0	1	No Storage	0.00E+00
LH2 Station (350bar)	2025	5288850	No	20	0.336195176	6642650.352	0	1443637.925	0	0	0	1	No Storage	0.00E+00
LH2 Station (350bar)	2025	8030000	No	20	1	7643844.305	0	1638632.223	0	0	0	1	No Storage	0.00E+00
LH2 Station (350bar)	2030	54750	No	20	0.066238996	1308826.77	0	353820.5851	0	0	0	1	No Storage	0.00E+00
LH2 Station (350bar)	2030	182500	No	20	0.184370684	1417480.628	0	392009.229	0	0	0	1	No Storage	0.00E+00
LH2 Station (350bar)	2030	365000	No	20	0	1610713.277	0	449322.3398	0	0	0	1	No Storage	0.00E+00
LH2 Station (350bar)	2030	547500	No	20	0.278805389	1605137.584	0	458966.6418	0	0	0	1	No Storage	0.00E+00
LH2 Station (350bar)	2030	730000	No	20	0.117801112	1739185.303	0	503685.0535	0	0	0	1	No Storage	0.00E+00
LH2 Station (350bar)	2030	1095000	No	20	1	1824272.044	0	532917.98	0	0	0	1	No Storage	0.00E+00
LH2 Station (350bar)	2030	1460000	No	20	0.051403632	3539194.713	0	833153.0149	0	0	0	1	No Storage	0.00E+00
LH2 Station (350bar)	2030	2044000	No	20	0.405769133	3600940.69	0	865546.1935	0	0	0	1	No Storage	0.00E+00
