Network ID	Year	Fueling-Station Demand [kg]	Non-Fueling-Station Demand [kg]	Geometry [WKT]	Period
75340 | Riverside--San Bernardino, CA	2049	109185000	0	POINT(-117.3452636 33.98669349)	Year
75340 | Riverside--San Bernardino, CA	2050	111876000	0	POINT(-117.3452636 33.98669349)	Year
75421 | Roanoke, VA	2042	18547.7	0	POINT(-79.97754038 37.28992588)	Year
75421 | Roanoke, VA	2043	48753.8	0	POINT(-79.97754038 37.28992588)	Year
75421 | Roanoke, VA	2044	97522.7	0	POINT(-79.97754038 37.28992588)	Year
75421 | Roanoke, VA	2045	156180	0	POINT(-79.97754038 37.28992588)	Year
75421 | Roanoke, VA	2046	235745	0	POINT(-79.97754038 37.28992588)	Year
75421 | Roanoke, VA	2047	340309	0	POINT(-79.97754038 37.28992588)	Year
75421 | Roanoke, VA	2048	429844	0	POINT(-79.97754038 37.28992588)	Year
75421 | Roanoke, VA	2049	530502	0	POINT(-79.97754038 37.28992588)	Year
75421 | Roanoke, VA	2050	641198	0	POINT(-79.97754038 37.28992588)	Year
75637 | Rochester, MN	2045	12826.8	0	POINT(-92.47643185 44.02186586)	Year
75637 | Rochester, MN	2046	32774.1	0	POINT(-92.47643185 44.02186586)	Year
75637 | Rochester, MN	2047	63291.9	0	POINT(-92.47643185 44.02186586)	Year
75637 | Rochester, MN	2048	98007.7	0	POINT(-92.47643185 44.02186586)	Year
75637 | Rochester, MN	2049	142361	0	POINT(-92.47643185 44.02186586)	Year
75637 | Rochester, MN	2050	197313	0	POINT(-92.47643185 44.02186586)	Year
75664 | Rochester, NY	2026	9343.03	0	POINT(-77.56981251 43.13781221)	Year
75664 | Rochester, NY	2027	27386.1	0	POINT(-77.56981251 43.13781221)	Year
75664 | Rochester, NY	2028	60522.6	0	POINT(-77.56981251 43.13781221)	Year
75664 | Rochester, NY	2029	118109	0	POINT(-77.56981251 43.13781221)	Year
75664 | Rochester, NY	2030	219761	0	POINT(-77.56981251 43.13781221)	Year
75664 | Rochester, NY	2031	372891	0	POINT(-77.56981251 43.13781221)	Year
75664 | Rochester, NY	2032	582484	0	POINT(-77.56981251 43.13781221)	Year
75664 | Rochester, NY	2033	838444	0	POINT(-77.56981251 43.13781221)	Year
75664 | Rochester, NY	2034	1171490	0	POINT(-77.56981251 43.13781221)	Year
75664 | Rochester, NY	2035	1598880	0	POINT(-77.56981251 43.13781221)	Year
75664 | Rochester, NY	2036	2147240	0	POINT(-77.56981251 43.13781221)	Year
75664 | Rochester, NY	2037	2843950	0	POINT(-77.56981251 43.13781221)	Year
75664 | Rochester, NY	2038	3712340	0	POINT(-77.56981251 43.13781221)	Year
75664 | Rochester, NY	2039	4782320	0	POINT(-77.56981251 43.13781221)	Year
75664 | Rochester, NY	2040	6074600	0	POINT(-77.56981251 43.13781221)	Year
75664 | Rochester, NY	2041	7600920	0	POINT(-77.56981251 43.13781221)	Year
75664 | Rochester, NY	2042	9372040	0	POINT(-77.56981251 43.13781221)	Year
75664 | Rochester, NY	2043	11400600	0	POINT(-77.56981251 43.13781221)	Year
75664 | Rochester, NY	2044	13670500	0	POINT(-77.56981251 43.13781221)	Year
75664 | Rochester, NY	2045	16166100	0	POINT(-77.56981251 43.13781221)	Year
75664 | Rochester, NY	2046	18858000	0	POINT(-77.56981251 43.13781221)	Year
75664 | Rochester, NY	2047	21709600	0	POINT(-77.56981251 43.13781221)	Year
75664 | Rochester, NY	2048	24676200	0	POINT(-77.56981251 43.13781221)	Year
75664 | Rochester, NY	2049	27694600	0	POINT(-77.56981251 43.13781221)	Year
75664 | Rochester, NY	2050	30699800	0	POINT(-77.56981251 43.13781221)	Year
75718 | Rockford, IL	2038	18310.7	0	POINT(-89.01018336 42.29526093)	Year
75718 | Rockford, IL	2039	49046.8	0	POINT(-89.01018336 42.29526093)	Year
75718 | Rockford, IL	2040	100658	0	POINT(-89.01018336 42.29526093)	Year
75718 | Rockford, IL	2041	165912	0	POINT(-89.01018336 42.29526093)	Year
75718 | Rockford, IL	2042	259521	0	POINT(-89.01018336 42.29526093)	Year
75718 | Rockford, IL	2043	391289	0	POINT(-89.01018336 42.29526093)	Year
75718 | Rockford, IL	2044	519642	0	POINT(-89.01018336 42.29526093)	Year
75718 | Rockford, IL	2045	677472	0	POINT(-89.01018336 42.29526093)	Year
75718 | Rockford, IL	2046	867799	0	POINT(-89.01018336 42.29526093)	Year
75718 | Rockford, IL	2047	1090920	0	POINT(-89.01018336 42.29526093)	Year
75718 | Rockford, IL	2048	1347780	0	POINT(-89.01018336 42.29526093)	Year
75718 | Rockford, IL	2049	1636410	0	POINT(-89.01018336 42.29526093)	Year
75718 | Rockford, IL	2050	1953100	0	POINT(-89.01018336 42.29526093)	Year
75745 | Rock Hill, SC	2050	20306.4	0	POINT(-81.03468412 34.95717611)	Year
75988 | Rocky Mount, NC	2046	15008.5	0	POINT(-77.83176195 35.95933928)	Year
75988 | Rocky Mount, NC	2047	37908.5	0	POINT(-77.83176195 35.95933928)	Year
75988 | Rocky Mount, NC	2048	72289.8	0	POINT(-77.83176195 35.95933928)	Year
75988 | Rocky Mount, NC	2049	110605	0	POINT(-77.83176195 35.95933928)	Year
75988 | Rocky Mount, NC	2050	158675	0	POINT(-77.83176195 35.95933928)	Year
76231 | Rome, NY	2040	1516.83	0	POINT(-75.44341669 43.23246861)	Year
76231 | Rome, NY	2041	4206.64	0	POINT(-75.44341669 43.23246861)	Year
76231 | Rome, NY	2042	8667.19	0	POINT(-75.44341669 43.23246861)	Year
76231 | Rome, NY	2043	15679.6	0	POINT(-75.44341669 43.23246861)	Year
76231 | Rome, NY	2044	26587.6	0	POINT(-75.44341669 43.23246861)	Year
76231 | Rome, NY	2045	40908.9	0	POINT(-75.44341669 43.23246861)	Year
76231 | Rome, NY	2046	57000.6	0	POINT(-75.44341669 43.23246861)	Year
76231 | Rome, NY	2047	73641.4	0	POINT(-75.44341669 43.23246861)	Year
76231 | Rome, NY	2048	91855.9	0	POINT(-75.44341669 43.23246861)	Year
76231 | Rome, NY	2049	111797	0	POINT(-75.44341669 43.23246861)	Year
76231 | Rome, NY	2050	133848	0	POINT(-75.44341669 43.23246861)	Year
76339 | Roseburg, OR	2030	974.254	0	POINT(-123.3657486 43.20371559)	Year
76339 | Roseburg, OR	2031	2853.54	0	POINT(-123.3657486 43.20371559)	Year
76339 | Roseburg, OR	2032	6279.49	0	POINT(-123.3657486 43.20371559)	Year
76339 | Roseburg, OR	2033	12276.3	0	POINT(-123.3657486 43.20371559)	Year
76339 | Roseburg, OR	2034	22849.9	0	POINT(-123.3657486 43.20371559)	Year
76339 | Roseburg, OR	2035	38562.9	0	POINT(-123.3657486 43.20371559)	Year
76339 | Roseburg, OR	2036	59636.2	0	POINT(-123.3657486 43.20371559)	Year
76339 | Roseburg, OR	2037	84637.3	0	POINT(-123.3657486 43.20371559)	Year
76339 | Roseburg, OR	2038	115604	0	POINT(-123.3657486 43.20371559)	Year
76339 | Roseburg, OR	2039	153445	0	POINT(-123.3657486 43.20371559)	Year
76339 | Roseburg, OR	2040	199243	0	POINT(-123.3657486 43.20371559)	Year
76339 | Roseburg, OR	2041	253773	0	POINT(-123.3657486 43.20371559)	Year
76339 | Roseburg, OR	2042	317228	0	POINT(-123.3657486 43.20371559)	Year
76339 | Roseburg, OR	2043	390316	0	POINT(-123.3657486 43.20371559)	Year
76339 | Roseburg, OR	2044	473315	0	POINT(-123.3657486 43.20371559)	Year
76339 | Roseburg, OR	2045	566262	0	POINT(-123.3657486 43.20371559)	Year
76339 | Roseburg, OR	2046	669433	0	POINT(-123.3657486 43.20371559)	Year
76339 | Roseburg, OR	2047	783749	0	POINT(-123.3657486 43.20371559)	Year
76339 | Roseburg, OR	2048	908836	0	POINT(-123.3657486 43.20371559)	Year
76339 | Roseburg, OR	2049	1044230	0	POINT(-123.3657486 43.20371559)	Year
76339 | Roseburg, OR	2050	1189000	0	POINT(-123.3657486 43.20371559)	Year
76447 | Roswell, NM	2039	3374.17	0	POINT(-104.5285552 33.36524892)	Year
76447 | Roswell, NM	2040	9016.5	0	POINT(-104.5285552 33.36524892)	Year
76447 | Roswell, NM	2041	18417	0	POINT(-104.5285552 33.36524892)	Year
76447 | Roswell, NM	2042	30168.3	0	POINT(-104.5285552 33.36524892)	Year
76447 | Roswell, NM	2043	46892.4	0	POINT(-104.5285552 33.36524892)	Year
76447 | Roswell, NM	2044	70132.9	0	POINT(-104.5285552 33.36524892)	Year
76447 | Roswell, NM	2045	92130.5	0	POINT(-104.5285552 33.36524892)	Year
76447 | Roswell, NM	2046	118658	0	POINT(-104.5285552 33.36524892)	Year
76447 | Roswell, NM	2047	149912	0	POINT(-104.5285552 33.36524892)	Year
76447 | Roswell, NM	2048	185737	0	POINT(-104.5285552 33.36524892)	Year
76447 | Roswell, NM	2049	225965	0	POINT(-104.5285552 33.36524892)	Year
76447 | Roswell, NM	2050	270210	0	POINT(-104.5285552 33.36524892)	Year
76474 | Round Lake Beach--McHenry--Grayslake, IL--WI	2034	17725.8	0	POINT(-88.14333233 42.41000144)	Year
76474 | Round Lake Beach--McHenry--Grayslake, IL--WI	2035	47794.6	0	POINT(-88.14333233 42.41000144)	Year
76474 | Round Lake Beach--McHenry--Grayslake, IL--WI	2036	98919.7	0	POINT(-88.14333233 42.41000144)	Year
76474 | Round Lake Beach--McHenry--Grayslake, IL--WI	2037	164195	0	POINT(-88.14333233 42.41000144)	Year
76474 | Round Lake Beach--McHenry--Grayslake, IL--WI	2038	260256	0	POINT(-88.14333233 42.41000144)	Year
76474 | Round Lake Beach--McHenry--Grayslake, IL--WI	2039	399845	0	POINT(-88.14333233 42.41000144)	Year
76474 | Round Lake Beach--McHenry--Grayslake, IL--WI	2040	544462	0	POINT(-88.14333233 42.41000144)	Year
76474 | Round Lake Beach--McHenry--Grayslake, IL--WI	2041	732998	0	POINT(-88.14333233 42.41000144)	Year
76474 | Round Lake Beach--McHenry--Grayslake, IL--WI	2042	975508	0	POINT(-88.14333233 42.41000144)	Year
76474 | Round Lake Beach--McHenry--Grayslake, IL--WI	2043	1283340	0	POINT(-88.14333233 42.41000144)	Year
76474 | Round Lake Beach--McHenry--Grayslake, IL--WI	2044	1670060	0	POINT(-88.14333233 42.41000144)	Year
76474 | Round Lake Beach--McHenry--Grayslake, IL--WI	2045	2145580	0	POINT(-88.14333233 42.41000144)	Year
76474 | Round Lake Beach--McHenry--Grayslake, IL--WI	2046	2717820	0	POINT(-88.14333233 42.41000144)	Year
76474 | Round Lake Beach--McHenry--Grayslake, IL--WI	2047	3391590	0	POINT(-88.14333233 42.41000144)	Year
76474 | Round Lake Beach--McHenry--Grayslake, IL--WI	2048	4172270	0	POINT(-88.14333233 42.41000144)	Year
76474 | Round Lake Beach--McHenry--Grayslake, IL--WI	2049	5050220	0	POINT(-88.14333233 42.41000144)	Year
76474 | Round Lake Beach--McHenry--Grayslake, IL--WI	2050	6016300	0	POINT(-88.14333233 42.41000144)	Year
76933 | Russellville, AR	2049	5114.97	0	POINT(-93.13134844 35.2741138)	Year
76933 | Russellville, AR	2050	12495.2	0	POINT(-93.13134844 35.2741138)	Year
77068 | Sacramento, CA	2015	790.536	0	POINT(-121.3278234 38.63899674)	Year
77068 | Sacramento, CA	2016	2327.76	0	POINT(-121.3278234 38.63899674)	Year
77068 | Sacramento, CA	2017	25999.3	0	POINT(-121.3278234 38.63899674)	Year
77068 | Sacramento, CA	2018	77071.3	0	POINT(-121.3278234 38.63899674)	Year
77068 | Sacramento, CA	2019	169609	0	POINT(-121.3278234 38.63899674)	Year
77068 | Sacramento, CA	2020	368326	0	POINT(-121.3278234 38.63899674)	Year
77068 | Sacramento, CA	2021	542182	0	POINT(-121.3278234 38.63899674)	Year
77068 | Sacramento, CA	2022	746911	0	POINT(-121.3278234 38.63899674)	Year
77068 | Sacramento, CA	2023	1007470	0	POINT(-121.3278234 38.63899674)	Year
77068 | Sacramento, CA	2024	1343850	0	POINT(-121.3278234 38.63899674)	Year
77068 | Sacramento, CA	2025	1788720	0	POINT(-121.3278234 38.63899674)	Year
77068 | Sacramento, CA	2026	2384760	0	POINT(-121.3278234 38.63899674)	Year
77068 | Sacramento, CA	2027	3177310	0	POINT(-121.3278234 38.63899674)	Year
77068 | Sacramento, CA	2028	4226970	0	POINT(-121.3278234 38.63899674)	Year
77068 | Sacramento, CA	2029	5607450	0	POINT(-121.3278234 38.63899674)	Year
77068 | Sacramento, CA	2030	7399380	0	POINT(-121.3278234 38.63899674)	Year
77068 | Sacramento, CA	2031	9690350	0	POINT(-121.3278234 38.63899674)	Year
77068 | Sacramento, CA	2032	12555300	0	POINT(-121.3278234 38.63899674)	Year
77068 | Sacramento, CA	2033	16050900	0	POINT(-121.3278234 38.63899674)	Year
77068 | Sacramento, CA	2034	20204700	0	POINT(-121.3278234 38.63899674)	Year
77068 | Sacramento, CA	2035	24981500	0	POINT(-121.3278234 38.63899674)	Year
77068 | Sacramento, CA	2036	30278300	0	POINT(-121.3278234 38.63899674)	Year
77068 | Sacramento, CA	2037	35947000	0	POINT(-121.3278234 38.63899674)	Year
77068 | Sacramento, CA	2038	41805700	0	POINT(-121.3278234 38.63899674)	Year
77068 | Sacramento, CA	2039	47668400	0	POINT(-121.3278234 38.63899674)	Year
77068 | Sacramento, CA	2040	53352900	0	POINT(-121.3278234 38.63899674)	Year
77068 | Sacramento, CA	2041	58743200	0	POINT(-121.3278234 38.63899674)	Year
77068 | Sacramento, CA	2042	63733400	0	POINT(-121.3278234 38.63899674)	Year
77068 | Sacramento, CA	2043	68257800	0	POINT(-121.3278234 38.63899674)	Year
77068 | Sacramento, CA	2044	72288100	0	POINT(-121.3278234 38.63899674)	Year
77068 | Sacramento, CA	2045	75807600	0	POINT(-121.3278234 38.63899674)	Year
77068 | Sacramento, CA	2046	78812600	0	POINT(-121.3278234 38.63899674)	Year
77068 | Sacramento, CA	2047	81325400	0	POINT(-121.3278234 38.63899674)	Year
77068 | Sacramento, CA	2048	83387200	0	POINT(-121.3278234 38.63899674)	Year
77068 | Sacramento, CA	2049	85019600	0	POINT(-121.3278234 38.63899674)	Year
77068 | Sacramento, CA	2050	86261100	0	POINT(-121.3278234 38.63899674)	Year
77149 | Saginaw, MI	2044	9325.7	0	POINT(-83.97910032 43.43235593)	Year
77149 | Saginaw, MI	2045	24068.7	0	POINT(-83.97910032 43.43235593)	Year
77149 | Saginaw, MI	2046	47065.1	0	POINT(-83.97910032 43.43235593)	Year
77149 | Saginaw, MI	2047	73729.8	0	POINT(-83.97910032 43.43235593)	Year
77149 | Saginaw, MI	2048	108511	0	POINT(-83.97910032 43.43235593)	Year
77149 | Saginaw, MI	2049	152404	0	POINT(-83.97910032 43.43235593)	Year
77149 | Saginaw, MI	2050	187114	0	POINT(-83.97910032 43.43235593)	Year
77161 | Sahuarita--Green Valley, AZ	2036	2780.72	0	POINT(-110.993762 31.8947386)	Year
77161 | Sahuarita--Green Valley, AZ	2037	7438.85	0	POINT(-110.993762 31.8947386)	Year
77161 | Sahuarita--Green Valley, AZ	2038	15305.8	0	POINT(-110.993762 31.8947386)	Year
77161 | Sahuarita--Green Valley, AZ	2039	25371	0	POINT(-110.993762 31.8947386)	Year
77161 | Sahuarita--Green Valley, AZ	2040	40094.4	0	POINT(-110.993762 31.8947386)	Year
77161 | Sahuarita--Green Valley, AZ	2041	61229.5	0	POINT(-110.993762 31.8947386)	Year
77161 | Sahuarita--Green Valley, AZ	2042	82517.4	0	POINT(-110.993762 31.8947386)	Year
77161 | Sahuarita--Green Valley, AZ	2043	109666	0	POINT(-110.993762 31.8947386)	Year
77161 | Sahuarita--Green Valley, AZ	2044	143789	0	POINT(-110.993762 31.8947386)	Year
77161 | Sahuarita--Green Valley, AZ	2045	185544	0	POINT(-110.993762 31.8947386)	Year
77161 | Sahuarita--Green Valley, AZ	2046	235867	0	POINT(-110.993762 31.8947386)	Year
77161 | Sahuarita--Green Valley, AZ	2047	295150	0	POINT(-110.993762 31.8947386)	Year
77161 | Sahuarita--Green Valley, AZ	2048	363293	0	POINT(-110.993762 31.8947386)	Year
77161 | Sahuarita--Green Valley, AZ	2049	439816	0	POINT(-110.993762 31.8947386)	Year
77161 | Sahuarita--Green Valley, AZ	2050	524498	0	POINT(-110.993762 31.8947386)	Year
77338 | St. Cloud, MN	2042	11791.7	0	POINT(-94.19397895 45.57184505)	Year
77338 | St. Cloud, MN	2043	30995.1	0	POINT(-94.19397895 45.57184505)	Year
77338 | St. Cloud, MN	2044	61999.8	0	POINT(-94.19397895 45.57184505)	Year
77338 | St. Cloud, MN	2045	99291.3	0	POINT(-94.19397895 45.57184505)	Year
77338 | St. Cloud, MN	2046	149874	0	POINT(-94.19397895 45.57184505)	Year
77338 | St. Cloud, MN	2047	216350	0	POINT(-94.19397895 45.57184505)	Year
77338 | St. Cloud, MN	2048	273272	0	POINT(-94.19397895 45.57184505)	Year
77338 | St. Cloud, MN	2049	337265	0	POINT(-94.19397895 45.57184505)	Year
77338 | St. Cloud, MN	2050	407640	0	POINT(-94.19397895 45.57184505)	Year
77446 | St. George, UT	2028	2120.28	0	POINT(-113.5682455 37.10534645)	Year
77446 | St. George, UT	2029	5216.94	0	POINT(-113.5682455 37.10534645)	Year
77446 | St. George, UT	2030	10139	0	POINT(-113.5682455 37.10534645)	Year
77446 | St. George, UT	2031	15820.2	0	POINT(-113.5682455 37.10534645)	Year
77446 | St. George, UT	2032	23845.8	0	POINT(-113.5682455 37.10534645)	Year
77446 | St. George, UT	2033	35153.2	0	POINT(-113.5682455 37.10534645)	Year
77446 | St. George, UT	2034	46763.3	0	POINT(-113.5682455 37.10534645)	Year
77446 | St. George, UT	2035	62474.2	0	POINT(-113.5682455 37.10534645)	Year
77446 | St. George, UT	2036	83577.6	0	POINT(-113.5682455 37.10534645)	Year
77446 | St. George, UT	2037	111340	0	POINT(-113.5682455 37.10534645)	Year
77446 | St. George, UT	2038	148228	0	POINT(-113.5682455 37.10534645)	Year
77446 | St. George, UT	2039	197127	0	POINT(-113.5682455 37.10534645)	Year
77446 | St. George, UT	2040	261477	0	POINT(-113.5682455 37.10534645)	Year
77446 | St. George, UT	2041	345427	0	POINT(-113.5682455 37.10534645)	Year
77446 | St. George, UT	2042	454050	0	POINT(-113.5682455 37.10534645)	Year
77446 | St. George, UT	2043	592775	0	POINT(-113.5682455 37.10534645)	Year
77446 | St. George, UT	2044	767270	0	POINT(-113.5682455 37.10534645)	Year
77446 | St. George, UT	2045	981475	0	POINT(-113.5682455 37.10534645)	Year
77446 | St. George, UT	2046	1238820	0	POINT(-113.5682455 37.10534645)	Year
77446 | St. George, UT	2047	1539830	0	POINT(-113.5682455 37.10534645)	Year
77446 | St. George, UT	2048	1882670	0	POINT(-113.5682455 37.10534645)	Year
77446 | St. George, UT	2049	2261200	0	POINT(-113.5682455 37.10534645)	Year
77446 | St. George, UT	2050	2667120	0	POINT(-113.5682455 37.10534645)	Year
77743 | St. Joseph, MO--KS	2049	9817.27	0	POINT(-94.8306913 39.75680177)	Year
77743 | St. Joseph, MO--KS	2050	23982.3	0	POINT(-94.8306913 39.75680177)	Year
77770 | St. Louis, MO--IL	2031	78970.8	0	POINT(-90.34245531 38.63088594)	Year
77770 | St. Louis, MO--IL	2032	206586	0	POINT(-90.34245531 38.63088594)	Year
77770 | St. Louis, MO--IL	2033	415297	0	POINT(-90.34245531 38.63088594)	Year
77770 | St. Louis, MO--IL	2034	683750	0	POINT(-90.34245531 38.63088594)	Year
77770 | St. Louis, MO--IL	2035	1082330	0	POINT(-90.34245531 38.63088594)	Year
77770 | St. Louis, MO--IL	2036	1666580	0	POINT(-90.34245531 38.63088594)	Year
77770 | St. Louis, MO--IL	2037	2273560	0	POINT(-90.34245531 38.63088594)	Year
77770 | St. Louis, MO--IL	2038	3078940	0	POINT(-90.34245531 38.63088594)	Year
77770 | St. Louis, MO--IL	2039	4145130	0	POINT(-90.34245531 38.63088594)	Year
77770 | St. Louis, MO--IL	2040	5542940	0	POINT(-90.34245531 38.63088594)	Year
77770 | St. Louis, MO--IL	2041	7365200	0	POINT(-90.34245531 38.63088594)	Year
77770 | St. Louis, MO--IL	2042	9709300	0	POINT(-90.34245531 38.63088594)	Year
77770 | St. Louis, MO--IL	2043	12693900	0	POINT(-90.34245531 38.63088594)	Year
77770 | St. Louis, MO--IL	2044	16443700	0	POINT(-90.34245531 38.63088594)	Year
77770 | St. Louis, MO--IL	2045	21080500	0	POINT(-90.34245531 38.63088594)	Year
77770 | St. Louis, MO--IL	2046	26676200	0	POINT(-90.34245531 38.63088594)	Year
77770 | St. Louis, MO--IL	2047	33271600	0	POINT(-90.34245531 38.63088594)	Year
77770 | St. Louis, MO--IL	2048	40853700	0	POINT(-90.34245531 38.63088594)	Year
77770 | St. Louis, MO--IL	2049	49338100	0	POINT(-90.34245531 38.63088594)	Year
77770 | St. Louis, MO--IL	2050	58595900	0	POINT(-90.34245531 38.63088594)	Year
78229 | Salem, OR	2023	2128.64	0	POINT(-123.0100961 44.93482872)	Year
78229 | Salem, OR	2024	5419.56	0	POINT(-123.0100961 44.93482872)	Year
78229 | Salem, OR	2025	11397.4	0	POINT(-123.0100961 44.93482872)	Year
78229 | Salem, OR	2026	21545.9	0	POINT(-123.0100961 44.93482872)	Year
78229 | Salem, OR	2027	39476.2	0	POINT(-123.0100961 44.93482872)	Year
78229 | Salem, OR	2028	66560.8	0	POINT(-123.0100961 44.93482872)	Year
78229 | Salem, OR	2029	103153	0	POINT(-123.0100961 44.93482872)	Year
78229 | Salem, OR	2030	148283	0	POINT(-123.0100961 44.93482872)	Year
78229 | Salem, OR	2031	207064	0	POINT(-123.0100961 44.93482872)	Year
78229 | Salem, OR	2032	283352	0	POINT(-123.0100961 44.93482872)	Year
78229 | Salem, OR	2033	382985	0	POINT(-123.0100961 44.93482872)	Year
78229 | Salem, OR	2034	514415	0	POINT(-123.0100961 44.93482872)	Year
78229 | Salem, OR	2035	683758	0	POINT(-123.0100961 44.93482872)	Year
78229 | Salem, OR	2036	901021	0	POINT(-123.0100961 44.93482872)	Year
78229 | Salem, OR	2037	1176090	0	POINT(-123.0100961 44.93482872)	Year
78229 | Salem, OR	2038	1518660	0	POINT(-123.0100961 44.93482872)	Year
78229 | Salem, OR	2039	1937690	0	POINT(-123.0100961 44.93482872)	Year
78229 | Salem, OR	2040	2441950	0	POINT(-123.0100961 44.93482872)	Year
78229 | Salem, OR	2041	3031590	0	POINT(-123.0100961 44.93482872)	Year
78229 | Salem, OR	2042	3705220	0	POINT(-123.0100961 44.93482872)	Year
78229 | Salem, OR	2043	4454390	0	POINT(-123.0100961 44.93482872)	Year
78229 | Salem, OR	2044	5266680	0	POINT(-123.0100961 44.93482872)	Year
78229 | Salem, OR	2045	6124440	0	POINT(-123.0100961 44.93482872)	Year
78229 | Salem, OR	2046	7007380	0	POINT(-123.0100961 44.93482872)	Year
78229 | Salem, OR	2047	7892920	0	POINT(-123.0100961 44.93482872)	Year
78229 | Salem, OR	2048	8760560	0	POINT(-123.0100961 44.93482872)	Year
78229 | Salem, OR	2049	9587930	0	POINT(-123.0100961 44.93482872)	Year
78229 | Salem, OR	2050	10358200	0	POINT(-123.0100961 44.93482872)	Year
78283 | Salina, KS	2047	4304.42	0	POINT(-97.61206099 38.81464221)	Year
78283 | Salina, KS	2048	10751.5	0	POINT(-97.61206099 38.81464221)	Year
78283 | Salina, KS	2049	20237.3	0	POINT(-97.61206099 38.81464221)	Year
78283 | Salina, KS	2050	30619.4	0	POINT(-97.61206099 38.81464221)	Year
78310 | Salinas, CA	2022	939.455	0	POINT(-121.6632649 36.70498007)	Year
78310 | Salinas, CA	2023	2563.82	0	POINT(-121.6632649 36.70498007)	Year
78310 | Salinas, CA	2024	4701.3	0	POINT(-121.6632649 36.70498007)	Year
78310 | Salinas, CA	2025	7964.8	0	POINT(-121.6632649 36.70498007)	Year
78310 | Salinas, CA	2026	14201.4	0	POINT(-121.6632649 36.70498007)	Year
78310 | Salinas, CA	2027	45982.9	0	POINT(-121.6632649 36.70498007)	Year
78310 | Salinas, CA	2028	90797.8	0	POINT(-121.6632649 36.70498007)	Year
78310 | Salinas, CA	2029	148156	0	POINT(-121.6632649 36.70498007)	Year
78310 | Salinas, CA	2030	222837	0	POINT(-121.6632649 36.70498007)	Year
78310 | Salinas, CA	2031	314347	0	POINT(-121.6632649 36.70498007)	Year
78310 | Salinas, CA	2032	427080	0	POINT(-121.6632649 36.70498007)	Year
78310 | Salinas, CA	2033	566827	0	POINT(-121.6632649 36.70498007)	Year
78310 | Salinas, CA	2034	736278	0	POINT(-121.6632649 36.70498007)	Year
78310 | Salinas, CA	2035	937666	0	POINT(-121.6632649 36.70498007)	Year
78310 | Salinas, CA	2036	1172760	0	POINT(-121.6632649 36.70498007)	Year
78310 | Salinas, CA	2037	1440800	0	POINT(-121.6632649 36.70498007)	Year
78310 | Salinas, CA	2038	1740800	0	POINT(-121.6632649 36.70498007)	Year
78310 | Salinas, CA	2039	2071970	0	POINT(-121.6632649 36.70498007)	Year
78310 | Salinas, CA	2040	2432470	0	POINT(-121.6632649 36.70498007)	Year
78310 | Salinas, CA	2041	2822280	0	POINT(-121.6632649 36.70498007)	Year
78310 | Salinas, CA	2042	3238440	0	POINT(-121.6632649 36.70498007)	Year
78310 | Salinas, CA	2043	3677450	0	POINT(-121.6632649 36.70498007)	Year
78310 | Salinas, CA	2044	4134030	0	POINT(-121.6632649 36.70498007)	Year
78310 | Salinas, CA	2045	4601240	0	POINT(-121.6632649 36.70498007)	Year
78310 | Salinas, CA	2046	5069420	0	POINT(-121.6632649 36.70498007)	Year
78310 | Salinas, CA	2047	5529840	0	POINT(-121.6632649 36.70498007)	Year
78310 | Salinas, CA	2048	5975280	0	POINT(-121.6632649 36.70498007)	Year
78310 | Salinas, CA	2049	6397330	0	POINT(-121.6632649 36.70498007)	Year
78310 | Salinas, CA	2050	6790070	0	POINT(-121.6632649 36.70498007)	Year
78364 | Salisbury, MD--DE	2036	5182.3	0	POINT(-75.59289594 38.44053626)	Year
78364 | Salisbury, MD--DE	2037	14884.8	0	POINT(-75.59289594 38.44053626)	Year
78364 | Salisbury, MD--DE	2038	31939.8	0	POINT(-75.59289594 38.44053626)	Year
78364 | Salisbury, MD--DE	2039	60375.6	0	POINT(-75.59289594 38.44053626)	Year
78364 | Salisbury, MD--DE	2040	107107	0	POINT(-75.59289594 38.44053626)	Year
78364 | Salisbury, MD--DE	2041	171555	0	POINT(-75.59289594 38.44053626)	Year
78364 | Salisbury, MD--DE	2042	248931	0	POINT(-75.59289594 38.44053626)	Year
78364 | Salisbury, MD--DE	2043	332104	0	POINT(-75.59289594 38.44053626)	Year
78364 | Salisbury, MD--DE	2044	425572	0	POINT(-75.59289594 38.44053626)	Year
78364 | Salisbury, MD--DE	2045	529831	0	POINT(-75.59289594 38.44053626)	Year
78364 | Salisbury, MD--DE	2046	646397	0	POINT(-75.59289594 38.44053626)	Year
78364 | Salisbury, MD--DE	2047	776426	0	POINT(-75.59289594 38.44053626)	Year
78364 | Salisbury, MD--DE	2048	920147	0	POINT(-75.59289594 38.44053626)	Year
78364 | Salisbury, MD--DE	2049	1079530	0	POINT(-75.59289594 38.44053626)	Year
78364 | Salisbury, MD--DE	2050	1256000	0	POINT(-75.59289594 38.44053626)	Year
78499 | Salt Lake City--West Valley City, UT	2029	32611.2	0	POINT(-111.9269069 40.63802168)	Year
78499 | Salt Lake City--West Valley City, UT	2030	84309	0	POINT(-111.9269069 40.63802168)	Year
78499 | Salt Lake City--West Valley City, UT	2031	163071	0	POINT(-111.9269069 40.63802168)	Year
78499 | Salt Lake City--West Valley City, UT	2032	259969	0	POINT(-111.9269069 40.63802168)	Year
