Network ID	Year	Fueling-Station Demand [kg]	Non-Fueling-Station Demand [kg]	Geometry [WKT]	Period
51445 | Los Angeles--Long Beach--Anaheim, CA	2034	120641000	0	POINT(-118.1057299 33.98330691)	Year
51445 | Los Angeles--Long Beach--Anaheim, CA	2035	150642000	0	POINT(-118.1057299 33.98330691)	Year
51445 | Los Angeles--Long Beach--Anaheim, CA	2036	184970000	0	POINT(-118.1057299 33.98330691)	Year
51445 | Los Angeles--Long Beach--Anaheim, CA	2037	223027000	0	POINT(-118.1057299 33.98330691)	Year
51445 | Los Angeles--Long Beach--Anaheim, CA	2038	263849000	0	POINT(-118.1057299 33.98330691)	Year
51445 | Los Angeles--Long Beach--Anaheim, CA	2039	306218000	0	POINT(-118.1057299 33.98330691)	Year
51445 | Los Angeles--Long Beach--Anaheim, CA	2040	348774000	0	POINT(-118.1057299 33.98330691)	Year
51445 | Los Angeles--Long Beach--Anaheim, CA	2041	390439000	0	POINT(-118.1057299 33.98330691)	Year
51445 | Los Angeles--Long Beach--Anaheim, CA	2042	430115000	0	POINT(-118.1057299 33.98330691)	Year
51445 | Los Angeles--Long Beach--Anaheim, CA	2043	466992000	0	POINT(-118.1057299 33.98330691)	Year
51445 | Los Angeles--Long Beach--Anaheim, CA	2044	500588000	0	POINT(-118.1057299 33.98330691)	Year
51445 | Los Angeles--Long Beach--Anaheim, CA	2045	530495000	0	POINT(-118.1057299 33.98330691)	Year
51445 | Los Angeles--Long Beach--Anaheim, CA	2046	556480000	0	POINT(-118.1057299 33.98330691)	Year
51445 | Los Angeles--Long Beach--Anaheim, CA	2047	578593000	0	POINT(-118.1057299 33.98330691)	Year
51445 | Los Angeles--Long Beach--Anaheim, CA	2048	597044000	0	POINT(-118.1057299 33.98330691)	Year
51445 | Los Angeles--Long Beach--Anaheim, CA	2049	611915000	0	POINT(-118.1057299 33.98330691)	Year
51445 | Los Angeles--Long Beach--Anaheim, CA	2050	623482000	0	POINT(-118.1057299 33.98330691)	Year
51472 | Los Banos, CA	2047	0.010422	0	POINT(-120.8421122 37.06332505)	Year
51472 | Los Banos, CA	2048	0.0319786	0	POINT(-120.8421122 37.06332505)	Year
51472 | Los Banos, CA	2049	0.0565434	0	POINT(-120.8421122 37.06332505)	Year
51472 | Los Banos, CA	2050	0.0946246	0	POINT(-120.8421122 37.06332505)	Year
51499 | Los Lunas, NM	2049	227.428	0	POINT(-106.7128873 34.76169005)	Year
51499 | Los Lunas, NM	2050	544.185	0	POINT(-106.7128873 34.76169005)	Year
51755 | Louisville/Jefferson County, KY--IN	2047	4032.23	0	POINT(-85.67411518 38.22973177)	Year
51755 | Louisville/Jefferson County, KY--IN	2048	9719.16	0	POINT(-85.67411518 38.22973177)	Year
51755 | Louisville/Jefferson County, KY--IN	2049	17516	0	POINT(-85.67411518 38.22973177)	Year
51755 | Louisville/Jefferson County, KY--IN	2050	27911.3	0	POINT(-85.67411518 38.22973177)	Year
51877 | Lubbock, TX	2047	621.184	0	POINT(-101.8917268 33.5596661)	Year
51877 | Lubbock, TX	2048	1497.28	0	POINT(-101.8917268 33.5596661)	Year
51877 | Lubbock, TX	2049	2698.43	0	POINT(-101.8917268 33.5596661)	Year
51877 | Lubbock, TX	2050	4299.87	0	POINT(-101.8917268 33.5596661)	Year
52201 | Lynchburg, VA	2049	447.984	0	POINT(-79.20713523 37.38905006)	Year
52201 | Lynchburg, VA	2050	1071.93	0	POINT(-79.20713523 37.38905006)	Year
52390 | McAllen, TX	2049	1922.88	0	POINT(-98.17500675 26.24034618)	Year
52390 | McAllen, TX	2050	4601.02	0	POINT(-98.17500675 26.24034618)	Year
52687 | McKinney, TX	2039	902.616	0	POINT(-96.66996522 33.20768189)	Year
52687 | McKinney, TX	2040	2244.4	0	POINT(-96.66996522 33.20768189)	Year
52687 | McKinney, TX	2041	4191.03	0	POINT(-96.66996522 33.20768189)	Year
52687 | McKinney, TX	2042	6940.53	0	POINT(-96.66996522 33.20768189)	Year
52687 | McKinney, TX	2043	10800.6	0	POINT(-96.66996522 33.20768189)	Year
52687 | McKinney, TX	2044	16046.5	0	POINT(-96.66996522 33.20768189)	Year
52687 | McKinney, TX	2045	20977.6	0	POINT(-96.66996522 33.20768189)	Year
52687 | McKinney, TX	2046	26908.4	0	POINT(-96.66996522 33.20768189)	Year
52687 | McKinney, TX	2047	34053.1	0	POINT(-96.66996522 33.20768189)	Year
52687 | McKinney, TX	2048	42620.5	0	POINT(-96.66996522 33.20768189)	Year
52687 | McKinney, TX	2049	52656.5	0	POINT(-96.66996522 33.20768189)	Year
52687 | McKinney, TX	2050	64478.1	0	POINT(-96.66996522 33.20768189)	Year
52741 | McMinnville, OR	2043	20.268	0	POINT(-123.1734816 45.21445877)	Year
52741 | McMinnville, OR	2044	63.9617	0	POINT(-123.1734816 45.21445877)	Year
52741 | McMinnville, OR	2045	152.669	0	POINT(-123.1734816 45.21445877)	Year
52741 | McMinnville, OR	2046	301.516	0	POINT(-123.1734816 45.21445877)	Year
52741 | McMinnville, OR	2047	507.576	0	POINT(-123.1734816 45.21445877)	Year
52741 | McMinnville, OR	2048	926.516	0	POINT(-123.1734816 45.21445877)	Year
52741 | McMinnville, OR	2049	1340.49	0	POINT(-123.1734816 45.21445877)	Year
52741 | McMinnville, OR	2050	1821.6	0	POINT(-123.1734816 45.21445877)	Year
52984 | Madera, CA	2038	24.2744	0	POINT(-120.0633552 36.97145507)	Year
52984 | Madera, CA	2039	71.686	0	POINT(-120.0633552 36.97145507)	Year
52984 | Madera, CA	2040	122.483	0	POINT(-120.0633552 36.97145507)	Year
52984 | Madera, CA	2041	196.603	0	POINT(-120.0633552 36.97145507)	Year
52984 | Madera, CA	2042	370.919	0	POINT(-120.0633552 36.97145507)	Year
52984 | Madera, CA	2043	2867.14	0	POINT(-120.0633552 36.97145507)	Year
52984 | Madera, CA	2044	5991.64	0	POINT(-120.0633552 36.97145507)	Year
52984 | Madera, CA	2045	8878.42	0	POINT(-120.0633552 36.97145507)	Year
52984 | Madera, CA	2046	12496.3	0	POINT(-120.0633552 36.97145507)	Year
52984 | Madera, CA	2047	17129	0	POINT(-120.0633552 36.97145507)	Year
52984 | Madera, CA	2048	23189.7	0	POINT(-120.0633552 36.97145507)	Year
52984 | Madera, CA	2049	31128.3	0	POINT(-120.0633552 36.97145507)	Year
52984 | Madera, CA	2050	41494.4	0	POINT(-120.0633552 36.97145507)	Year
53200 | Madison, WI	2030	3673.81	0	POINT(-89.38523954 43.08090885)	Year
53200 | Madison, WI	2031	9055.05	0	POINT(-89.38523954 43.08090885)	Year
53200 | Madison, WI	2032	16924.2	0	POINT(-89.38523954 43.08090885)	Year
53200 | Madison, WI	2033	28288.8	0	POINT(-89.38523954 43.08090885)	Year
53200 | Madison, WI	2034	44693.5	0	POINT(-89.38523954 43.08090885)	Year
53200 | Madison, WI	2035	67885.4	0	POINT(-89.38523954 43.08090885)	Year
53200 | Madison, WI	2036	91243.4	0	POINT(-89.38523954 43.08090885)	Year
53200 | Madison, WI	2037	120943	0	POINT(-89.38523954 43.08090885)	Year
53200 | Madison, WI	2038	159037	0	POINT(-89.38523954 43.08090885)	Year
53200 | Madison, WI	2039	207905	0	POINT(-89.38523954 43.08090885)	Year
53200 | Madison, WI	2040	269360	0	POINT(-89.38523954 43.08090885)	Year
53200 | Madison, WI	2041	346987	0	POINT(-89.38523954 43.08090885)	Year
53200 | Madison, WI	2042	444437	0	POINT(-89.38523954 43.08090885)	Year
53200 | Madison, WI	2043	565188	0	POINT(-89.38523954 43.08090885)	Year
53200 | Madison, WI	2044	714101	0	POINT(-89.38523954 43.08090885)	Year
53200 | Madison, WI	2045	898093	0	POINT(-89.38523954 43.08090885)	Year
53200 | Madison, WI	2046	1121050	0	POINT(-89.38523954 43.08090885)	Year
53200 | Madison, WI	2047	1388320	0	POINT(-89.38523954 43.08090885)	Year
53200 | Madison, WI	2048	1704700	0	POINT(-89.38523954 43.08090885)	Year
53200 | Madison, WI	2049	2074200	0	POINT(-89.38523954 43.08090885)	Year
53200 | Madison, WI	2050	2500250	0	POINT(-89.38523954 43.08090885)	Year
53740 | Manchester, NH	2043	1157.54	0	POINT(-71.48034852 42.99028513)	Year
53740 | Manchester, NH	2044	2840.16	0	POINT(-71.48034852 42.99028513)	Year
53740 | Manchester, NH	2045	5217.47	0	POINT(-71.48034852 42.99028513)	Year
53740 | Manchester, NH	2046	8476.57	0	POINT(-71.48034852 42.99028513)	Year
53740 | Manchester, NH	2047	12911.9	0	POINT(-71.48034852 42.99028513)	Year
53740 | Manchester, NH	2048	18750.7	0	POINT(-71.48034852 42.99028513)	Year
53740 | Manchester, NH	2049	23935.2	0	POINT(-71.48034852 42.99028513)	Year
53740 | Manchester, NH	2050	29983.4	0	POINT(-71.48034852 42.99028513)	Year
53794 | Mandeville--Covington, LA	2050	343.997	0	POINT(-90.10555427 30.43478701)	Year
54145 | Manteca, CA	2041	8.64882	0	POINT(-121.2045269 37.7878525)	Year
54145 | Manteca, CA	2042	25.776	0	POINT(-121.2045269 37.7878525)	Year
54145 | Manteca, CA	2043	44.5156	0	POINT(-121.2045269 37.7878525)	Year
54145 | Manteca, CA	2044	72.4799	0	POINT(-121.2045269 37.7878525)	Year
54145 | Manteca, CA	2045	139.806	0	POINT(-121.2045269 37.7878525)	Year
54145 | Manteca, CA	2046	1124.93	0	POINT(-121.2045269 37.7878525)	Year
54145 | Manteca, CA	2047	2388.79	0	POINT(-121.2045269 37.7878525)	Year
54145 | Manteca, CA	2048	3587.31	0	POINT(-121.2045269 37.7878525)	Year
54145 | Manteca, CA	2049	5121.83	0	POINT(-121.2045269 37.7878525)	Year
54145 | Manteca, CA	2050	7120.29	0	POINT(-121.2045269 37.7878525)	Year
54477 | Maricopa, AZ	2043	167.201	0	POINT(-112.0248156 33.06065018)	Year
54477 | Maricopa, AZ	2044	410.246	0	POINT(-112.0248156 33.06065018)	Year
54477 | Maricopa, AZ	2045	753.635	0	POINT(-112.0248156 33.06065018)	Year
54477 | Maricopa, AZ	2046	1224.39	0	POINT(-112.0248156 33.06065018)	Year
54477 | Maricopa, AZ	2047	1865.05	0	POINT(-112.0248156 33.06065018)	Year
54477 | Maricopa, AZ	2048	2708.43	0	POINT(-112.0248156 33.06065018)	Year
54477 | Maricopa, AZ	2049	3457.3	0	POINT(-112.0248156 33.06065018)	Year
54477 | Maricopa, AZ	2050	4330.93	0	POINT(-112.0248156 33.06065018)	Year
55333 | Marysville, WA	2040	969.705	0	POINT(-122.1469206 48.05266337)	Year
55333 | Marysville, WA	2041	2404.85	0	POINT(-122.1469206 48.05266337)	Year
55333 | Marysville, WA	2042	4476.69	0	POINT(-122.1469206 48.05266337)	Year
55333 | Marysville, WA	2043	7381.83	0	POINT(-122.1469206 48.05266337)	Year
55333 | Marysville, WA	2044	11434.7	0	POINT(-122.1469206 48.05266337)	Year
55333 | Marysville, WA	2045	16895.8	0	POINT(-122.1469206 48.05266337)	Year
55333 | Marysville, WA	2046	21957.1	0	POINT(-122.1469206 48.05266337)	Year
55333 | Marysville, WA	2047	27987.3	0	POINT(-122.1469206 48.05266337)	Year
55333 | Marysville, WA	2048	35201.6	0	POINT(-122.1469206 48.05266337)	Year
55333 | Marysville, WA	2049	43778	0	POINT(-122.1469206 48.05266337)	Year
55333 | Marysville, WA	2050	53773	0	POINT(-122.1469206 48.05266337)	Year
55603 | Mauldin--Simpsonville, SC	2040	843.181	0	POINT(-82.25328174 34.76656262)	Year
55603 | Mauldin--Simpsonville, SC	2041	2091.07	0	POINT(-82.25328174 34.76656262)	Year
55603 | Mauldin--Simpsonville, SC	2042	3892.59	0	POINT(-82.25328174 34.76656262)	Year
55603 | Mauldin--Simpsonville, SC	2043	6418.67	0	POINT(-82.25328174 34.76656262)	Year
55603 | Mauldin--Simpsonville, SC	2044	9942.77	0	POINT(-82.25328174 34.76656262)	Year
55603 | Mauldin--Simpsonville, SC	2045	14691.3	0	POINT(-82.25328174 34.76656262)	Year
55603 | Mauldin--Simpsonville, SC	2046	19092.2	0	POINT(-82.25328174 34.76656262)	Year
55603 | Mauldin--Simpsonville, SC	2047	24335.6	0	POINT(-82.25328174 34.76656262)	Year
55603 | Mauldin--Simpsonville, SC	2048	30608.6	0	POINT(-82.25328174 34.76656262)	Year
55603 | Mauldin--Simpsonville, SC	2049	38066	0	POINT(-82.25328174 34.76656262)	Year
55603 | Mauldin--Simpsonville, SC	2050	46756.8	0	POINT(-82.25328174 34.76656262)	Year
55981 | Medford, OR	2038	109.305	0	POINT(-122.8446037 42.33489836)	Year
55981 | Medford, OR	2039	357.227	0	POINT(-122.8446037 42.33489836)	Year
55981 | Medford, OR	2040	885.228	0	POINT(-122.8446037 42.33489836)	Year
55981 | Medford, OR	2041	1810.53	0	POINT(-122.8446037 42.33489836)	Year
55981 | Medford, OR	2042	3136.28	0	POINT(-122.8446037 42.33489836)	Year
55981 | Medford, OR	2043	5888.11	0	POINT(-122.8446037 42.33489836)	Year
55981 | Medford, OR	2044	8649.6	0	POINT(-122.8446037 42.33489836)	Year
55981 | Medford, OR	2045	11819	0	POINT(-122.8446037 42.33489836)	Year
55981 | Medford, OR	2046	15520.3	0	POINT(-122.8446037 42.33489836)	Year
55981 | Medford, OR	2047	19836.7	0	POINT(-122.8446037 42.33489836)	Year
55981 | Medford, OR	2048	24973.8	0	POINT(-122.8446037 42.33489836)	Year
55981 | Medford, OR	2049	31137	0	POINT(-122.8446037 42.33489836)	Year
55981 | Medford, OR	2050	38519.7	0	POINT(-122.8446037 42.33489836)	Year
56116 | Memphis, TN--MS--AR	2045	3509.39	0	POINT(-89.91762321 35.09401516)	Year
56116 | Memphis, TN--MS--AR	2046	8530.76	0	POINT(-89.91762321 35.09401516)	Year
56116 | Memphis, TN--MS--AR	2047	15512.8	0	POINT(-89.91762321 35.09401516)	Year
56116 | Memphis, TN--MS--AR	2048	24943.1	0	POINT(-89.91762321 35.09401516)	Year
56116 | Memphis, TN--MS--AR	2049	37593.1	0	POINT(-89.91762321 35.09401516)	Year
56116 | Memphis, TN--MS--AR	2050	54026.8	0	POINT(-89.91762321 35.09401516)	Year
56251 | Merced, CA	2041	11.5391	0	POINT(-120.5267784 37.3348294)	Year
56251 | Merced, CA	2042	34.39	0	POINT(-120.5267784 37.3348294)	Year
56251 | Merced, CA	2043	59.3922	0	POINT(-120.5267784 37.3348294)	Year
56251 | Merced, CA	2044	96.7018	0	POINT(-120.5267784 37.3348294)	Year
56251 | Merced, CA	2045	186.527	0	POINT(-120.5267784 37.3348294)	Year
56251 | Merced, CA	2046	1500.87	0	POINT(-120.5267784 37.3348294)	Year
56251 | Merced, CA	2047	3187.09	0	POINT(-120.5267784 37.3348294)	Year
56251 | Merced, CA	2048	4786.15	0	POINT(-120.5267784 37.3348294)	Year
56251 | Merced, CA	2049	6833.48	0	POINT(-120.5267784 37.3348294)	Year
56251 | Merced, CA	2050	9499.8	0	POINT(-120.5267784 37.3348294)	Year
56602 | Miami, FL	2021	95186.7	0	POINT(-80.23198009 26.17698481)	Year
56602 | Miami, FL	2022	186398	0	POINT(-80.23198009 26.17698481)	Year
56602 | Miami, FL	2023	296579	0	POINT(-80.23198009 26.17698481)	Year
56602 | Miami, FL	2024	457657	0	POINT(-80.23198009 26.17698481)	Year
56602 | Miami, FL	2025	690060	0	POINT(-80.23198009 26.17698481)	Year
56602 | Miami, FL	2026	998876	0	POINT(-80.23198009 26.17698481)	Year
56602 | Miami, FL	2027	1302090	0	POINT(-80.23198009 26.17698481)	Year
56602 | Miami, FL	2028	1629250	0	POINT(-80.23198009 26.17698481)	Year
56602 | Miami, FL	2029	2044910	0	POINT(-80.23198009 26.17698481)	Year
56602 | Miami, FL	2030	2589850	0	POINT(-80.23198009 26.17698481)	Year
56602 | Miami, FL	2031	3267610	0	POINT(-80.23198009 26.17698481)	Year
56602 | Miami, FL	2032	4142240	0	POINT(-80.23198009 26.17698481)	Year
56602 | Miami, FL	2033	5280920	0	POINT(-80.23198009 26.17698481)	Year
56602 | Miami, FL	2034	6748330	0	POINT(-80.23198009 26.17698481)	Year
56602 | Miami, FL	2035	8652280	0	POINT(-80.23198009 26.17698481)	Year
56602 | Miami, FL	2036	11132300	0	POINT(-80.23198009 26.17698481)	Year
56602 | Miami, FL	2037	14315000	0	POINT(-80.23198009 26.17698481)	Year
56602 | Miami, FL	2038	18383800	0	POINT(-80.23198009 26.17698481)	Year
56602 | Miami, FL	2039	23545400	0	POINT(-80.23198009 26.17698481)	Year
56602 | Miami, FL	2040	30021300	0	POINT(-80.23198009 26.17698481)	Year
56602 | Miami, FL	2041	38042600	0	POINT(-80.23198009 26.17698481)	Year
56602 | Miami, FL	2042	47839400	0	POINT(-80.23198009 26.17698481)	Year
56602 | Miami, FL	2043	59565400	0	POINT(-80.23198009 26.17698481)	Year
56602 | Miami, FL	2044	73322500	0	POINT(-80.23198009 26.17698481)	Year
56602 | Miami, FL	2045	89042000	0	POINT(-80.23198009 26.17698481)	Year
56602 | Miami, FL	2046	106495000	0	POINT(-80.23198009 26.17698481)	Year
56602 | Miami, FL	2047	125243000	0	POINT(-80.23198009 26.17698481)	Year
56602 | Miami, FL	2048	144705000	0	POINT(-80.23198009 26.17698481)	Year
56602 | Miami, FL	2049	164098000	0	POINT(-80.23198009 26.17698481)	Year
56602 | Miami, FL	2050	182639000	0	POINT(-80.23198009 26.17698481)	Year
56656 | Michigan City--La Porte, IN--MI	2050	110.578	0	POINT(-86.82074196 41.67450251)	Year
56899 | Middletown, NY	2044	56.4681	0	POINT(-74.39384306 41.44505338)	Year
56899 | Middletown, NY	2045	177.313	0	POINT(-74.39384306 41.44505338)	Year
56899 | Middletown, NY	2046	421.468	0	POINT(-74.39384306 41.44505338)	Year
56899 | Middletown, NY	2047	830.457	0	POINT(-74.39384306 41.44505338)	Year
56899 | Middletown, NY	2048	1398.21	0	POINT(-74.39384306 41.44505338)	Year
56899 | Middletown, NY	2049	2557.12	0	POINT(-74.39384306 41.44505338)	Year
56899 | Middletown, NY	2050	3713.32	0	POINT(-74.39384306 41.44505338)	Year
57007 | Midland, TX	2047	546.732	0	POINT(-102.108043 31.99670924)	Year
57007 | Midland, TX	2048	1317.83	0	POINT(-102.108043 31.99670924)	Year
57007 | Midland, TX	2049	2375.01	0	POINT(-102.108043 31.99670924)	Year
57007 | Midland, TX	2050	3784.51	0	POINT(-102.108043 31.99670924)	Year
57439 | Milton--Lewisburg, PA	2048	122.688	0	POINT(-76.87576309 40.99041504)	Year
57439 | Milton--Lewisburg, PA	2049	294.436	0	POINT(-76.87576309 40.99041504)	Year
57439 | Milton--Lewisburg, PA	2050	528.688	0	POINT(-76.87576309 40.99041504)	Year
57466 | Milwaukee, WI	2031	11735.3	0	POINT(-88.10270425 43.05766776)	Year
57466 | Milwaukee, WI	2032	29241.9	0	POINT(-88.10270425 43.05766776)	Year
57466 | Milwaukee, WI	2033	55075.8	0	POINT(-88.10270425 43.05766776)	Year
57466 | Milwaukee, WI	2034	92311.5	0	POINT(-88.10270425 43.05766776)	Year
57466 | Milwaukee, WI	2035	146324	0	POINT(-88.10270425 43.05766776)	Year
57466 | Milwaukee, WI	2036	222355	0	POINT(-88.10270425 43.05766776)	Year
57466 | Milwaukee, WI	2037	298671	0	POINT(-88.10270425 43.05766776)	Year
57466 | Milwaukee, WI	2038	395497	0	POINT(-88.10270425 43.05766776)	Year
57466 | Milwaukee, WI	2039	519460	0	POINT(-88.10270425 43.05766776)	Year
57466 | Milwaukee, WI	2040	677491	0	POINT(-88.10270425 43.05766776)	Year
57466 | Milwaukee, WI	2041	875164	0	POINT(-88.10270425 43.05766776)	Year
57466 | Milwaukee, WI	2042	1123430	0	POINT(-88.10270425 43.05766776)	Year
57466 | Milwaukee, WI	2043	1432370	0	POINT(-88.10270425 43.05766776)	Year
57466 | Milwaukee, WI	2044	1812530	0	POINT(-88.10270425 43.05766776)	Year
57466 | Milwaukee, WI	2045	2276750	0	POINT(-88.10270425 43.05766776)	Year
57466 | Milwaukee, WI	2046	2845290	0	POINT(-88.10270425 43.05766776)	Year
57466 | Milwaukee, WI	2047	3527830	0	POINT(-88.10270425 43.05766776)	Year
57466 | Milwaukee, WI	2048	4340570	0	POINT(-88.10270425 43.05766776)	Year
57466 | Milwaukee, WI	2049	5294340	0	POINT(-88.10270425 43.05766776)	Year
57466 | Milwaukee, WI	2050	6402760	0	POINT(-88.10270425 43.05766776)	Year
57628 | Minneapolis--St. Paul, MN--WI	2029	20859.4	0	POINT(-93.28104717 44.97811307)	Year
57628 | Minneapolis--St. Paul, MN--WI	2030	52043.4	0	POINT(-93.28104717 44.97811307)	Year
57628 | Minneapolis--St. Paul, MN--WI	2031	96815.9	0	POINT(-93.28104717 44.97811307)	Year
57628 | Minneapolis--St. Paul, MN--WI	2032	160893	0	POINT(-93.28104717 44.97811307)	Year
57628 | Minneapolis--St. Paul, MN--WI	2033	253590	0	POINT(-93.28104717 44.97811307)	Year
57628 | Minneapolis--St. Paul, MN--WI	2034	383997	0	POINT(-93.28104717 44.97811307)	Year
57628 | Minneapolis--St. Paul, MN--WI	2035	515873	0	POINT(-93.28104717 44.97811307)	Year
57628 | Minneapolis--St. Paul, MN--WI	2036	684195	0	POINT(-93.28104717 44.97811307)	Year
57628 | Minneapolis--St. Paul, MN--WI	2037	900562	0	POINT(-93.28104717 44.97811307)	Year
57628 | Minneapolis--St. Paul, MN--WI	2038	1178640	0	POINT(-93.28104717 44.97811307)	Year
57628 | Minneapolis--St. Paul, MN--WI	2039	1530550	0	POINT(-93.28104717 44.97811307)	Year
57628 | Minneapolis--St. Paul, MN--WI	2040	1977460	0	POINT(-93.28104717 44.97811307)	Year
57628 | Minneapolis--St. Paul, MN--WI	2041	2541710	0	POINT(-93.28104717 44.97811307)	Year
57628 | Minneapolis--St. Paul, MN--WI	2042	3247070	0	POINT(-93.28104717 44.97811307)	Year
57628 | Minneapolis--St. Paul, MN--WI	2043	4122980	0	POINT(-93.28104717 44.97811307)	Year
57628 | Minneapolis--St. Paul, MN--WI	2044	5215840	0	POINT(-93.28104717 44.97811307)	Year
57628 | Minneapolis--St. Paul, MN--WI	2045	6551980	0	POINT(-93.28104717 44.97811307)	Year
57628 | Minneapolis--St. Paul, MN--WI	2046	8168740	0	POINT(-93.28104717 44.97811307)	Year
57628 | Minneapolis--St. Paul, MN--WI	2047	10095600	0	POINT(-93.28104717 44.97811307)	Year
57628 | Minneapolis--St. Paul, MN--WI	2048	12365600	0	POINT(-93.28104717 44.97811307)	Year
57628 | Minneapolis--St. Paul, MN--WI	2049	14996200	0	POINT(-93.28104717 44.97811307)	Year
57628 | Minneapolis--St. Paul, MN--WI	2050	18003000	0	POINT(-93.28104717 44.97811307)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2015	472.946	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2016	1466.94	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2017	13917.8	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2018	37009.6	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2019	70519	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2020	134060	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2021	184507	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2022	241227	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2023	323949	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2024	434108	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2025	577456	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2026	767944	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2027	1019310	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2028	1349330	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2029	1780870	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2030	2339170	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2031	3054870	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2032	3957960	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2033	5076360	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2034	6431900	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2035	8031370	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2036	9861550	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2037	11890500	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2038	14066900	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2039	16325800	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2040	18594600	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2041	20816000	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2042	22931300	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2043	24897300	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2044	26688500	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2045	28283000	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2046	29668300	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2047	30847300	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2048	31831000	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2049	32623800	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2050	33240500	0	POINT(-117.6587986 33.55270384)	Year
57736 | Missoula, MT	2045	480.633	0	POINT(-114.0340434 46.8744127)	Year
57736 | Missoula, MT	2046	1168.34	0	POINT(-114.0340434 46.8744127)	Year
57736 | Missoula, MT	2047	2124.57	0	POINT(-114.0340434 46.8744127)	Year
57736 | Missoula, MT	2048	3416.12	0	POINT(-114.0340434 46.8744127)	Year
57736 | Missoula, MT	2049	5148.61	0	POINT(-114.0340434 46.8744127)	Year
57736 | Missoula, MT	2050	7399.31	0	POINT(-114.0340434 46.8744127)	Year
58006 | Modesto, CA	2023	82.9452	0	POINT(-120.966957 37.67352926)	Year
58006 | Modesto, CA	2024	257.533	0	POINT(-120.966957 37.67352926)	Year
58006 | Modesto, CA	2025	454.759	0	POINT(-120.966957 37.67352926)	Year
58006 | Modesto, CA	2026	761.653	0	POINT(-120.966957 37.67352926)	Year
